championship_id;team;player;games;w;l;wr;k;d;a;kda;cs;csm;gold;gm;dmg;dmgm;kpar;ks;gs;cp;champs
VCS/2024_Season/Spring_Season;Vikings Esports  28-2023 Vietnamese Team 29-;Kati;25;14;11;56%;3.88;2.8;6.6;3.74;318.24;9.14;14.8;427;24.2k;694.7;70.1%;25.9%;22.9%;10;['Orianna', 'Taliyah', 'Azir']
VCS/2024_Season/Spring_Season;Vikings Esports  28-2023 Vietnamese Team 29-;Kratos;25;14;11;56%;3.16;2.6;4.76;3.05;289.32;8.31;13.9;400;18.8k;539.3;52.9%;21.1%;21.5%;9;"[""K'Sante"", 'Aatrox', 'Jax']"
VCS/2024_Season/Spring_Season;Vikings Esports  28-2023 Vietnamese Team 29-;Shogun;25;14;11;56%;5.08;2.92;5.44;3.6;334.92;9.62;15.7;452;26.2k;752.8;70.3%;34%;24.2%;13;['Varus', 'Smolder', 'Kalista']
VCS/2018_Season/Summer_Season;Cherry Esports;Hari;33;10;23;30.3%;3.06;4;4.18;1.81;243.24;8.64;11.2;398;-;-;52.6%;22.2%;22.3%;12;['Jax', 'Gnar', 'Jayce']
VCS/2018_Season/Summer_Season;Cherry Esports;Zeroday;20;8;12;40%;3.85;3.95;6.95;2.73;272.1;8.89;12.6;412;-;-;69%;24.6%;22.3%;7;['Ryze', 'Orianna', 'LeBlanc']
VCS/2018_Season/Summer_Season;Cherry Esports;Zin;19;6;13;31.6%;3.84;1.58;4.11;5.03;273.37;9.06;12.4;410;-;-;57.9%;28%;22.9%;9;"['Varus', ""Kai'Sa"", 'Ezreal']"
VCS/2018_Season/Summer_Season;Cherry Esports;CIearG;19;5;14;26.3%;3.32;2.95;5.16;2.88;227.42;8.48;10.7;401;-;-;63.1%;24.7%;23%;8;['Varus', 'Ezreal', 'Xayah']
VCS/2018_Season/Summer_Season;Cherry Esports;Bara;18;7;11;38.9%;2.94;3.61;6.78;2.69;155.22;5.18;10.5;350;-;-;63.6%;19.3%;19%;5;['Trundle', 'Graves', 'Kindred']
VCS/2018_Season/Summer_Season;Cherry Esports;HanKay;18;7;11;38.9%;0.94;3.67;8.28;2.52;35.83;1.21;7.3;246;-;-;61.5%;6.3%;13.3%;6;['Shen', 'Morgana', 'Braum']
VCS/2018_Season/Summer_Season;Cherry Esports;Heaven;15;3;12;20%;1.8;4.07;5.27;1.74;102;3.92;7.7;297;-;-;59.2%;15.1%;17.6%;9;['Trundle', 'Sejuani', 'Camille']
VCS/2018_Season/Summer_Season;Cherry Esports;Ynot;15;3;12;20%;1.53;4.27;6.93;1.98;48.27;1.86;6.7;259;-;-;70.9%;12.8%;15.4%;9;['Alistar', 'Shen', 'Rakan']
VCS/2018_Season/Summer_Season;Cherry Esports;lkaros;14;3;11;21.4%;2.64;3.43;4;1.94;206.71;7.94;9.5;366;-;-;54.1%;21.5%;21.6%;10;['Taliyah', 'Zoe', 'LeBlanc']
VCS/2018_Season/Summer_Season;Cube Adonis;EasyLove;34;21;13;61.8%;4.12;2.65;5.59;3.67;300.65;9.87;-;-;-;-;55.2%;23.4%;-;10;"['Vladimir', 'Varus', ""Kai'Sa""]"
VCS/2018_Season/Summer_Season;Cube Adonis;Pake;34;21;13;61.8%;4.21;2.44;5.53;3.99;275.03;9.02;-;-;-;-;55.4%;23.9%;-;8;['Irelia', 'Orianna', 'Ryze']
VCS/2018_Season/Summer_Season;Cube Adonis;Sorn;34;21;13;61.8%;4.18;3.5;7.44;3.32;161.76;5.31;-;-;-;-;66.1%;23.7%;-;8;['Graves', 'Camille', 'Trundle']
VCS/2018_Season/Summer_Season;Cube Adonis;Kit;24;16;8;66.7%;1.92;3.54;9;3.08;38.63;1.27;-;-;-;-;59%;10.4%;-;9;['Shen', 'Rakan', 'Gragas']
VCS/2018_Season/Summer_Season;Cube Adonis;yT;21;13;8;61.9%;3.43;3.33;6.29;2.91;261.52;8.47;-;-;-;-;53.5%;18.9%;-;9;['Aatrox', 'Jayce', 'Rumble']
VCS/2018_Season/Summer_Season;Cube Adonis;LL;13;8;5;61.5%;3.69;2.54;4.77;3.33;252.46;8.47;11.8;397;-;-;50.7%;22.1%;20.8%;7;['Dr. Mundo', 'Darius', 'Jayce']
VCS/2018_Season/Summer_Season;Cube Adonis;Bie;5;3;2;60%;1;2.8;9;3.57;30.6;0.95;8.3;257;-;-;70.4%;7%;13.7%;3;['Alistar', 'Thresh', 'Janna']
VCS/2018_Season/Summer_Season;Cube Adonis;Shaorann;5;2;3;40%;0.4;2.8;7.6;2.86;41.2;1.4;7;237;-;-;48.2%;2.4%;13.2%;3;['Alistar', 'Thresh', 'Morgana']
VCS/2018_Season/Summer_Season;EVOS Esports;RonOP;34;20;14;58.8%;1.65;2.59;7.82;3.66;44.44;1.47;-;-;-;-;65.2%;11.3%;-;10;['Shen', 'Alistar', 'Taric']
VCS/2018_Season/Summer_Season;EVOS Esports;Slay;34;20;14;58.8%;3.59;2.15;5.41;4.19;281.76;9.34;-;-;-;-;61.9%;24.7%;-;11;['Swain', 'Varus', 'Xayah']
VCS/2018_Season/Summer_Season;EVOS Esports;Warzone;34;20;14;58.8%;3;1.88;6.15;4.86;270.15;8.95;-;-;-;-;63%;20.6%;-;11;['Cassiopeia', 'Ryze', 'Orianna']
VCS/2018_Season/Summer_Season;EVOS Esports;YiJin;34;20;14;58.8%;3.35;2.79;6.24;3.43;182.56;6.05;-;-;-;-;66%;23.1%;-;13;['Kindred', 'Gragas', 'Trundle']
VCS/2018_Season/Summer_Season;EVOS Esports;Stark;31;19;12;61.3%;3.19;2.52;4.97;3.24;272.71;8.96;-;-;-;-;53.9%;21.1%;-;11;['Aatrox', 'Renekton', 'Ornn']
VCS/2018_Season/Summer_Season;EVOS Esports;Violet;3;1;2;33.3%;0.33;3;3;1.11;131.33;4.78;7.9;286;-;-;40%;4%;16.6%;3;['Dr. Mundo', 'Fiddlesticks', 'Lulu']
VCS/2018_Season/Summer_Season;Friends Forever Gaming;Artifact;32;21;11;65.6%;4.34;3.03;5.19;3.14;261.16;9.31;12.3;440;-;-;62.1%;28.3%;23.1%;11;['Ryze', 'Irelia', 'Yasuo']
VCS/2018_Season/Summer_Season;Friends Forever Gaming;Celebrity;32;21;11;65.6%;3.88;2.22;5.44;4.2;259.88;9.27;12.3;439;-;-;60.7%;25.3%;23%;10;"['Ezreal', ""Kai'Sa"", 'Lucian']"
VCS/2018_Season/Summer_Season;Friends Forever Gaming;KingJ;32;21;11;65.6%;2.5;2.63;5.44;3.02;232.59;8.3;11.1;395;-;-;51.7%;16.3%;20.7%;10;['Camille', 'Dr. Mundo', 'Jayce']
VCS/2018_Season/Summer_Season;Friends Forever Gaming;DNK;27;18;9;66.7%;3.44;2.89;7.04;3.63;155.19;5.44;10.7;374;-;-;67.9%;22.3%;19.6%;11;['Gragas', 'Kindred', 'Trundle']
VCS/2018_Season/Summer_Season;Friends Forever Gaming;Venus;22;17;5;77.3%;1.41;2.64;9.73;4.22;50.73;1.82;7.6;274;-;-;69.6%;8.8%;14%;8;['Tahm Kench', 'Shen', 'Braum']
VCS/2018_Season/Summer_Season;Friends Forever Gaming;Sya;12;5;7;41.7%;1.58;4.17;6.92;2.04;49.75;1.8;7.1;257;-;-;62.6%;11.7%;14.2%;5;['Tahm Kench', 'Shen', 'Pyke']
VCS/2018_Season/Summer_Season;Friends Forever Gaming;Kriss;3;2;1;66.7%;1.67;3;8;3.22;130;4.9;8.8;332;-;-;58%;10%;17.3%;3;['Olaf', 'Graves', 'Sejuani']
VCS/2018_Season/Summer_Season;FTV Esports;Knight;33;12;21;36.4%;3.39;4.42;6.45;2.23;141.94;5.08;9.8;350;-;-;67.3%;23.2%;19.4%;12;['Trundle', 'Sejuani', 'Taliyah']
VCS/2018_Season/Summer_Season;FTV Esports;Taurus;33;12;21;36.4%;2.42;3.94;5.06;1.9;215.76;7.72;10.4;370;-;-;51.1%;16.6%;20.6%;7;['Jayce', 'Ornn', 'Renekton']
VCS/2018_Season/Summer_Season;FTV Esports;Victory;33;12;21;36.4%;4.42;3.85;4.73;2.38;241.27;8.63;11.6;414;-;-;62.5%;30.2%;23%;14;['Yasuo', 'Galio', 'Irelia']
VCS/2018_Season/Summer_Season;FTV Esports;Akeno;29;12;17;41.4%;1.1;4.62;8.24;2.02;34.52;1.26;7.4;268;-;-;62%;7.3%;14.7%;11;['Morgana', 'Soraka', 'Alistar']
VCS/2018_Season/Summer_Season;FTV Esports;Manis;26;11;15;42.3%;3.27;2.81;5.35;3.07;243.35;8.72;11.2;401;-;-;56.1%;21.3%;21.9%;7;['Swain', 'Vladimir', 'Varus']
VCS/2018_Season/Summer_Season;FTV Esports;Divkid;7;1;6;14.3%;3.43;3;4.43;2.62;267.14;9.49;11.4;406;-;-;65.5%;28.6%;24.2%;5;['Varus', 'Sivir', 'Ziggs']
VCS/2018_Season/Summer_Season;FTV Esports;Tiger;4;0;4;0%;1;3.5;5.25;1.79;51;1.59;7.3;227;-;-;54.3%;8.7%;13.7%;4;['Karma', 'Gragas', 'Tahm Kench']
VCS/2018_Season/Summer_Season;GAM Esports;Archie;31;17;14;54.8%;1.45;3.06;9.32;3.52;57.35;1.84;8.3;266;-;-;63.9%;8.6%;14.3%;10;['Alistar', 'Tahm Kench', 'Soraka']
VCS/2018_Season/Summer_Season;GAM Esports;Blazes;31;17;14;54.8%;4.32;3.03;6.65;3.62;280.65;9.03;13.2;423;-;-;65%;25.6%;22.7%;14;['Graves', 'Yasuo', 'Ryze']
VCS/2018_Season/Summer_Season;GAM Esports;Spot;31;17;14;54.8%;4.1;3.29;7.68;3.58;167.74;5.4;11.5;371;-;-;69.8%;24.3%;20%;9;['Trundle', 'Graves', 'Xin Zhao']
VCS/2018_Season/Summer_Season;GAM Esports;Noway;29;16;13;55.2%;3.9;2.24;6.93;4.83;272.86;8.84;12.9;419;-;-;64.2%;23.1%;22.5%;10;['Morgana', 'Swain', 'Mordekaiser']
VCS/2018_Season/Summer_Season;GAM Esports;Kiaya;17;9;8;52.9%;2.76;2.71;5.12;2.91;268.88;8.45;12.4;389;-;-;54.3%;19%;21.4%;9;['Kennen', 'Ryze', 'Vladimir']
VCS/2018_Season/Summer_Season;GAM Esports;Calm;12;7;5;58.3%;3.58;3.5;7.67;3.21;198.5;6.8;10.9;372;-;-;56.7%;18.1%;19.3%;8;['Ornn', 'Kennen', 'Dr. Mundo']
VCS/2018_Season/Summer_Season;Phong V c5- a9- Buffalo;BigKoro;34;26;8;76.5%;4.06;1.85;6.12;5.49;293.18;9.05;14;431;-;-;56%;22.3%;21.9%;10;['Ezreal', 'Mordekaiser', 'Varus']
VCS/2018_Season/Summer_Season;Phong V c5- a9- Buffalo;Naul;34;26;8;76.5%;3.74;1.88;6.79;5.59;290.65;8.97;13.5;417;-;-;57.9%;20.6%;21.2%;10;"['Karma', ""Vel'Koz"", 'Ryze']"
VCS/2018_Season/Summer_Season;Phong V c5- a9- Buffalo;Palette;34;26;8;76.5%;1.88;2.06;10.68;6.1;56.91;1.76;9.3;287;-;-;69.1%;10.4%;14.6%;12;['Shen', 'Rakan', 'Soraka']
VCS/2018_Season/Summer_Season;Phong V c5- a9- Buffalo;Zeros;34;26;8;76.5%;4.59;2.82;6;3.75;316.74;9.78;14.8;458;-;-;58.3%;25.2%;23.3%;10;['Aatrox', 'Gnar', 'Jayce']
VCS/2018_Season/Summer_Season;Phong V c5- a9- Buffalo;Meliodas;24;19;5;79.2%;4.17;2.67;7.96;4.55;189.5;5.71;12.6;381;-;-;65.5%;22.5%;19.2%;9;['Kindred', 'Graves', 'Trundle']
VCS/2018_Season/Summer_Season;Phong V c5- a9- Buffalo;XuHao;10;7;3;70%;3.3;3.3;6.7;3.03;160.3;5.25;10.8;353;-;-;57.5%;19%;18.3%;6;['Nocturne', 'Kindred', 'Gragas']
VCS/2018_Season/Summer_Season;Vikings Gaming;Hani;31;4;27;12.9%;2.35;3.68;3.45;1.58;237.26;8.02;10.6;357;-;-;50.8%;20.6%;21.6%;18;"['Camille', ""Cho'Gath"", 'Ornn']"
VCS/2018_Season/Summer_Season;Vikings Gaming;Upin;30;4;26;13.3%;2.6;3.43;4.57;2.09;230.33;7.79;10.7;364;-;-;62.9%;22.8%;22%;15;['Swain', 'Lucian', 'Taliyah']
VCS/2018_Season/Summer_Season;Vikings Gaming;CBL;24;3;21;12.5%;1.33;3.67;5.5;1.86;40.92;1.36;7.1;235;-;-;62.1%;12.1%;14.3%;10;['Morgana', 'Shen', 'Pyke']
VCS/2018_Season/Summer_Season;Vikings Gaming;Light;23;4;19;17.4%;2.48;3.74;4.91;1.98;165.35;5.47;9.9;326;-;-;61.4%;20.6%;19.4%;9;['Graves', 'Taliyah', 'Kindred']
VCS/2018_Season/Summer_Season;Vikings Gaming;Bear;17;4;13;23.5%;3.47;2.94;3.65;2.42;268.12;8.64;11.9;384;-;-;64.7%;31.6%;23%;13;['Ryze', 'Azir', 'Galio']
VCS/2018_Season/Summer_Season;Vikings Gaming;Beeone;11;0;11;0%;1.55;4.18;4.18;1.37;247.45;8.69;10.3;360;-;-;50.8%;13.7%;22.1%;8;['Viktor', 'Lucian', 'Galio']
VCS/2018_Season/Summer_Season;Vikings Gaming;Osas;5;1;4;20%;1.4;6.6;6.8;1.24;31.4;1.11;6.8;241;-;-;55.4%;9.5%;13.9%;3;['Pyke', 'Rakan', 'Morgana']
VCS/2018_Season/Summer_Season;Vikings Gaming;OPG1;4;0;4;0%;2.5;5;5.5;1.6;231;7.92;10.3;355;-;-;58.2%;18.2%;21.5%;3;['Irelia', 'Ryze', 'Galio']
VCS/2018_Season/Summer_Season;Vikings Gaming;Shinie;4;0;4;0%;1.25;3.75;3;1.13;92.75;3.58;6.9;268;-;-;68%;20%;17.8%;4;['Nocturne', 'Trundle', 'Gragas']
VCS/2018_Season/Summer_Season;Vikings Gaming;Eragon;2;0;2;0%;6.5;8.5;3;1.12;165;5.96;10.3;371;-;-;51.4%;35.1%;20.6%;2;['Kassadin', 'Wukong']
VCS/2018_Season/Summer_Season;Vikings Gaming;Beo;2;0;2;0%;0;4;4;1;80.5;3.03;6.4;239;-;-;53.3%;0%;15.3%;2;['Taric', 'Trundle']
VCS/2019_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);RonOP;32;9;23;28.1%;0.56;3.06;5.31;1.92;42.91;1.24;7.7;223;-;-;56.8%;5.4%;13.1%;12;['Lux', 'Braum', 'Nautilus']
VCS/2019_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Pot;26;7;19;26.9%;1.85;3.31;5.58;2.24;150.81;4.27;10.3;292;-;-;70.2%;17.5%;17.1%;10;['Gragas', 'Jarvan IV', 'Sejuani']
VCS/2019_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Yado;20;4;16;20%;3.05;3.2;3.8;2.14;300.2;8.53;13.6;387;-;-;63.7%;28.4%;22.9%;11;['Corki', 'Azir', 'Zoe']
VCS/2019_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);LL;18;6;12;33.3%;2.33;2.94;4.28;2.25;319.44;9.03;14;397;-;-;54.3%;19.2%;22.7%;7;['Aatrox', 'Camille', 'Jayce']
VCS/2019_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);EasyLove;17;3;14;17.6%;2.41;2.59;3.71;2.36;339.29;9.98;14.3;420;-;-;56.5%;22.3%;24.8%;9;"['Xayah', 'Sivir', ""Kai'Sa""]"
VCS/2019_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Zeldris;15;6;9;40%;2.73;1.93;2.93;2.93;325.4;9.22;14.1;400;-;-;57.8%;27.9%;23.3%;7;"['Xayah', ""Kai'Sa"", 'Lucian']"
VCS/2019_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);YT;14;3;11;21.4%;2.21;3.64;2.57;1.31;265.36;7.9;12.2;362;-;-;59.8%;27.7%;22.1%;9;['Camille', 'Aatrox', 'Rumble']
VCS/2019_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Pake;12;5;7;41.7%;3.08;2;4.17;3.63;317.92;9.47;13.8;411;-;-;75%;31.9%;23.8%;6;['Corki', 'Qiyana', 'Azir']
VCS/2019_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Success;3;2;1;66.7%;2.33;2.67;6.67;3.38;160;4.6;10.8;311;-;-;64.3%;16.7%;17.3%;3;['Jarvan IV', 'Xin Zhao', 'Olaf']
VCS/2019_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Knight;3;0;3;0%;1.67;3.67;1.67;0.91;122.33;4.31;7.8;275;-;-;71.4%;35.7%;18%;2;['Lee Sin', 'Elise']
VCS/2019_Season/Summer_Season;Dashing Buffalo;Bigkoro;36;19;17;52.8%;3.92;2.17;4.64;3.95;308.19;9.4;14.6;447;-;-;63.6%;29.1%;24.2%;11;"[""Kai'Sa"", 'Xayah', 'Lucian']"
VCS/2019_Season/Summer_Season;Dashing Buffalo;Naul;36;19;17;52.8%;2.81;2.31;5;3.39;296;9.03;13.2;403;-;-;58.1%;20.9%;21.9%;14;['Neeko', 'Zoe', 'Corki']
VCS/2019_Season/Summer_Season;Dashing Buffalo;Palette;36;19;17;52.8%;0.94;2.92;7.92;3.04;50.58;1.54;8.6;262;-;-;65.9%;7%;14.2%;12;['Rakan', 'Tahm Kench', 'Yuumi']
VCS/2019_Season/Summer_Season;Dashing Buffalo;Raizo;34;19;15;55.9%;3.44;3.5;3.21;1.9;275.79;8.48;13;399;-;-;50.7%;26.2%;21.7%;10;['Vladimir', 'Kennen', 'Akali']
VCS/2019_Season/Summer_Season;Dashing Buffalo;Meliodas;30;16;14;53.3%;2.23;2.5;6.77;3.6;169.7;5.18;11;336;-;-;69.2%;17.2%;18.3%;10;['Jarvan IV', 'Gragas', 'Olaf']
VCS/2019_Season/Summer_Season;Dashing Buffalo;Xuhao;6;3;3;50%;2.83;2.33;6.67;4.07;153.5;4.65;10.8;326;-;-;60.6%;18.1%;17.1%;4;"['Sejuani', ""Rek'Sai"", 'Elise']"
VCS/2019_Season/Summer_Season;Dashing Buffalo;Kaido;2;0;2;0%;3.5;6;4.5;1.33;279.5;7.51;14.3;384;-;-;42.1%;18.4%;19.7%;2;['Aatrox', 'Irelia']
VCS/2019_Season/Summer_Season;EVOS Esports;Dia1;33;16;17;48.5%;3.12;2.36;4.39;3.18;304.03;9.44;13.6;423;-;-;63.3%;26.3%;23.4%;13;['Neeko', 'Camille', 'Sylas']
VCS/2019_Season/Summer_Season;EVOS Esports;Sorn;32;16;16;50%;2.81;2.31;5.78;3.72;160.22;4.97;10.8;334;-;-;72.2%;23.6%;18.4%;10;"['Sejuani', 'Gragas', ""Rek'Sai""]"
VCS/2019_Season/Summer_Season;EVOS Esports;Biob;20;11;9;55%;0.7;2.3;7.9;3.74;34.6;1.07;7.8;240;-;-;68%;5.5%;13.1%;9;['Yuumi', 'Nautilus', 'Lux']
VCS/2019_Season/Summer_Season;EVOS Esports;Noway;19;8;11;42.1%;3;1.53;3.26;4.1;314.58;9.27;14.2;420;-;-;55.9%;26.8%;23.8%;7;['Lucian', 'Xayah', 'Ezreal']
VCS/2019_Season/Summer_Season;EVOS Esports;But1;16;8;8;50%;1.69;2.94;3.31;1.7;257.88;8.04;11.9;371;-;-;44.2%;14.9%;20.7%;8;['Neeko', 'Renekton', 'Jayce']
VCS/2019_Season/Summer_Season;EVOS Esports;Divkid;16;8;8;50%;4;2.56;4.31;3.24;297.44;9.82;13.8;454;-;-;67.5%;32.5%;24.6%;7;"['Xayah', ""Kai'Sa"", 'Varus']"
VCS/2019_Season/Summer_Season;EVOS Esports;Mias;11;6;5;54.5%;1.55;2.45;4.55;2.48;252.45;8.02;11.9;377;-;-;48.6%;12.3%;20.3%;9;['Aatrox', 'Irelia', 'Renekton']
VCS/2019_Season/Summer_Season;EVOS Esports;Hai;11;5;6;45.5%;0.45;2.64;6.82;2.76;25.64;0.81;7.3;232;-;-;66.1%;4.1%;12.8%;6;['Alistar', 'Braum', 'Morgana']
VCS/2019_Season/Summer_Season;EVOS Esports;Coyote;6;2;4;33.3%;1.67;3.67;4.67;1.73;253.5;7.5;11.7;345;-;-;52.1%;13.7%;19.6%;4;['Karma', 'Neeko', 'Irelia']
VCS/2019_Season/Summer_Season;EVOS Esports;Cacon;1;0;1;0%;5;2;0;2.5;142;4.74;9.7;324;-;-;45.5%;45.5%;19.8%;1;['Lee Sin']
VCS/2019_Season/Summer_Season;FTV Esports;Bie;35;13;22;37.1%;0.89;2.4;7.34;3.43;29.46;0.89;8.1;246;-;-;70.6%;7.6%;13.8%;11;['Morgana', 'Lux', 'Thresh']
VCS/2019_Season/Summer_Season;FTV Esports;Rika;35;13;22;37.1%;2.51;3.09;3.97;2.1;273.09;8.27;12.7;385;-;-;55.6%;21.6%;21.7%;15;['Camille', 'Poppy', 'Ryze']
VCS/2019_Season/Summer_Season;FTV Esports;Kuroko;29;11;18;37.9%;2.69;3.1;4.66;2.37;196.28;5.92;11.3;340;-;-;65.5%;24%;19.2%;14;['Jarvan IV', 'Gragas', 'Elise']
VCS/2019_Season/Summer_Season;FTV Esports;Police;29;10;19;34.5%;3.52;2.07;4.1;3.68;335.07;10.03;14.8;444;-;-;68%;31.4%;25%;6;"['Lucian', ""Kai'Sa"", 'Xayah']"
VCS/2019_Season/Summer_Season;FTV Esports;Victory;28;11;17;39.3%;2.61;3.29;3.96;2;291.04;8.94;13;398;-;-;60.7%;24.1%;22.4%;11;['Yasuo', 'Jayce', 'Ryze']
VCS/2019_Season/Summer_Season;FTV Esports;MeoCon;15;5;10;33.3%;1.93;3.6;7.67;2.67;167.67;5.16;10.6;327;-;-;67.9%;13.7%;18.1%;4;['Jarvan IV', 'Sejuani', 'Gragas']
VCS/2019_Season/Summer_Season;FTV Esports;Tiger;4;2;2;50%;1.75;2.5;5.5;2.9;261;7.68;11.9;351;-;-;49.2%;11.9%;20%;2;"['Neeko', ""Vel'Koz""]"
VCS/2019_Season/Summer_Season;GAM Esports;Levi;31;23;8;74.2%;4.55;2.32;8.32;5.54;195.55;5.98;12.6;385;-;-;70.9%;25%;20.3%;9;['Gragas', 'Lee Sin', 'Elise']
VCS/2019_Season/Summer_Season;GAM Esports;Slay;31;23;8;74.2%;1.16;2.26;10.68;5.24;28.42;0.87;8.4;256;-;-;65.2%;6.4%;13.5%;9;['Lux', 'Yuumi', 'Galio']
VCS/2019_Season/Summer_Season;GAM Esports;Kiaya;27;19;8;70.4%;3.78;2.48;6;3.94;271.37;8.36;13.2;408;-;-;54.3%;21%;21.5%;11;['Renekton', 'Aatrox', 'Irelia']
VCS/2019_Season/Summer_Season;GAM Esports;Yoshino;18;16;2;88.9%;5.5;2.78;6.78;4.42;271.78;8.53;14.3;450;-;-;65.2%;29.2%;23.4%;10;['Irelia', 'Camille', 'Fiora']
VCS/2019_Season/Summer_Season;GAM Esports;Hieu3;17;10;7;58.8%;3.76;2.47;6.94;4.33;245.88;7.9;12.1;388;-;-;65%;22.9%;20.9%;9;"['Neeko', ""Kai'Sa"", 'Heimerdinger']"
VCS/2019_Season/Summer_Season;GAM Esports;Zin;14;13;1;92.9%;3.86;1.43;6.14;7;292.5;8.44;14.1;408;-;-;49.5%;19.1%;20.9%;8;['Ezreal', 'Vladimir', 'Lucian']
VCS/2019_Season/Summer_Season;GAM Esports;Zeros;14;11;3;78.6%;4.14;3.07;6;3.3;320.43;9.51;15.1;448;-;-;54.4%;22.2%;23.4%;7;['Renekton', 'Akali', 'Irelia']
VCS/2019_Season/Summer_Season;GAM Esports;Minas;3;0;3;0%;3;3;5.33;2.78;355.67;9.94;15.2;424;-;-;62.5%;22.5%;24.3%;2;"['Sivir', ""Kai'Sa""]"
VCS/2019_Season/Summer_Season;Lowkey Esports.Vietnam;Artifact;32;20;12;62.5%;3.88;2.69;5.38;3.44;257.38;8.49;12.6;416;-;-;62.7%;26.3%;22.7%;14;['Irelia', 'Azir', 'Corki']
VCS/2019_Season/Summer_Season;Lowkey Esports.Vietnam;Celebrity;32;20;12;62.5%;3.69;2.06;5.13;4.27;284.41;9.38;13.6;448;-;-;59.7%;25%;24.5%;10;['Xayah', 'Ezreal', 'Caitlyn']
VCS/2019_Season/Summer_Season;Lowkey Esports.Vietnam;Venus;32;20;12;62.5%;1.06;2.75;8.16;3.35;31.38;1.03;7.7;254;-;-;62.5%;7.2%;13.9%;11;['Nautilus', 'Lux', 'Rakan']
VCS/2019_Season/Summer_Season;Lowkey Esports.Vietnam;DNK;31;20;11;64.5%;3.77;2.35;6.13;4.21;157.94;5.18;10.9;356;-;-;67.2%;25.6%;19.4%;10;['Gragas', 'Sylas', 'Nidalee']
VCS/2019_Season/Summer_Season;Lowkey Esports.Vietnam;Hani;31;19;12;61.3%;2.16;2.32;4.58;2.9;214.42;7.09;10.7;353;-;-;46.7%;15%;19.3%;12;['Neeko', 'Renekton', 'Aatrox']
VCS/2019_Season/Summer_Season;Lowkey Esports.Vietnam;KingJ;1;1;0;100%;10;4;8;4.5;264;8.01;16.1;489;-;-;75%;41.7%;24.1%;1;['Camille']
VCS/2019_Season/Summer_Season;Lowkey Esports.Vietnam;Kaiz;1;0;1;0%;2;8;8;1.25;101;3.95;7.8;307;-;-;66.7%;13.3%;18.6%;1;['Trundle']
VCS/2019_Season/Summer_Season;QTV Gaming;Genza;33;12;21;36.4%;2.94;3.03;4.24;2.37;306.85;9.41;13.5;415;-;-;67.9%;27.8%;23.2%;12;['Neeko', 'Corki', 'Irelia']
VCS/2019_Season/Summer_Season;QTV Gaming;Jisoo;33;12;21;36.4%;2.97;2.42;3.82;2.8;313.79;9.62;13.9;427;-;-;64.2%;28.1%;23.9%;8;"[""Kai'Sa"", 'Xayah', 'Lucian']"
VCS/2019_Season/Summer_Season;QTV Gaming;Zodiac;33;12;21;36.4%;0.36;2.58;7;2.86;37.12;1.14;8;245;-;-;69.6%;3.4%;13.7%;9;['Braum', 'Yuumi', 'Karma']
VCS/2019_Season/Summer_Season;QTV Gaming;Ciel;31;11;20;35.5%;2.16;3.06;5.74;2.58;151.71;4.63;10.2;311;-;-;73.8%;20.2%;17.4%;6;"['Jarvan IV', 'Sejuani', ""Rek'Sai""]"
VCS/2019_Season/Summer_Season;QTV Gaming;Hiro;25;10;15;40%;2.48;3.4;2.88;1.58;289.04;8.99;12.8;397;-;-;51.3%;23.8%;22.1%;7;['Aatrox', 'Irelia', 'Camille']
VCS/2019_Season/Summer_Season;QTV Gaming;Nevan;10;3;7;30%;1.3;3.2;4.1;1.69;249;7.5;11.9;359;-;-;51.4%;12.4%;20.3%;9;['Gnar', 'Karma', 'Kled']
VCS/2019_Season/Summer_Season;Team Flash.Vietnam;Optimus;38;23;15;60.5%;3.16;2.42;4.76;3.27;256.39;8.68;11.9;404;-;-;54.8%;21.9%;21.3%;16;['Corki', 'Azir', 'Syndra']
VCS/2019_Season/Summer_Season;Team Flash.Vietnam;CBL;38;23;15;60.5%;0.89;2.58;8.61;3.68;30.74;1.04;7.4;252;-;-;65.8%;6.2%;13.3%;12;['Thresh', 'Lux', 'Yuumi']
VCS/2019_Season/Summer_Season;Team Flash.Vietnam;Yijin;38;23;15;60.5%;3.21;2.87;6.76;3.48;162.29;5.5;10.7;364;-;-;69%;22.2%;19.2%;10;['Gragas', 'Sylas', 'Lee Sin']
VCS/2019_Season/Summer_Season;Team Flash.Vietnam;Slayder;33;20;13;60.6%;4.88;1.76;4.27;5.21;301.18;10.21;14.2;480;-;-;62.7%;33.4%;25.3%;7;"[""Kai'Sa"", 'Xayah', 'Ezreal']"
VCS/2019_Season/Summer_Season;Team Flash.Vietnam;Taurus;19;12;7;63.2%;2.42;2.58;4.63;2.73;231.21;8.11;11.1;388;-;-;50.8%;17.4%;20.7%;7;['Jayce', 'Rumble', 'Irelia']
