championship_id;champion;games;pb;b;g;played_by_number_players;win;lose;winrate;kill;death;assist;kda;cs;csm;gold;gold_per_m;dmg;dmg_per_m;kpar;ks;gs;As
LPL/2015_Season/Spring_Season;Rek'Sai;226;85.6%;149;77;16;48;29;62.3%;3.18;2.91;9.1;4.22;136.94;3.78;-;-;-;-;-;-;-;['Jungler', 'Top Laner']
LPL/2015_Season/Spring_Season;Janna;223;84.5%;96;127;14;70;57;55.1%;0.46;2.5;11.54;4.8;17.41;0.47;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Thresh;180;68.2%;55;125;14;70;55;56%;1.12;3.59;10.5;3.23;30.74;0.86;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Gnar;175;66.3%;83;92;16;51;41;55.4%;2.87;2.62;7.97;4.14;247.59;6.73;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Lissandra;175;66.3%;132;43;19;17;26;39.5%;3.84;3.74;6.42;2.74;292.77;7.83;-;-;-;-;-;-;-;['Mid Laner', 'Top Laner']
LPL/2015_Season/Spring_Season;Jarvan IV;166;62.9%;39;127;22;58;69;45.7%;2.15;3.57;10.18;3.45;118.45;3.27;-;-;-;-;-;-;-;['Jungler', 'Top Laner']
LPL/2015_Season/Spring_Season;LeBlanc;166;62.9%;106;60;18;24;36;40%;5.63;3.23;4.8;3.23;255.6;7.04;-;-;-;-;-;-;-;['Mid Laner', 'Support']
LPL/2015_Season/Spring_Season;Kassadin;154;58.3%;101;53;18;30;23;56.6%;5.51;2.7;7.06;4.66;252.04;6.95;-;-;-;-;-;-;-;['Mid Laner', 'Top Laner']
LPL/2015_Season/Spring_Season;Maokai;145;54.9%;30;115;17;56;59;48.7%;2.31;3.39;9.8;3.57;230.22;6.15;-;-;-;-;-;-;-;['Top Laner', 'Support']
LPL/2015_Season/Spring_Season;Azir;143;54.2%;82;61;11;25;36;41%;3.36;3.43;5.84;2.68;294.03;7.93;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Lee Sin;130;49.2%;20;110;16;46;64;41.8%;2.69;3.49;8;3.06;106.45;2.86;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Rumble;125;47.3%;55;70;14;40;30;57.1%;3.26;3.44;6.99;2.98;220.43;5.99;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Corki;122;46.2%;18;104;18;49;55;47.1%;4.69;2.67;5.82;3.93;304.71;8.27;-;-;-;-;-;-;-;['Bot Laner', 'Mid Laner']
LPL/2015_Season/Spring_Season;Kalista;113;42.8%;35;78;16;40;38;51.3%;5.53;3.32;5.99;3.47;296.59;8.24;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Xerath;113;42.8%;50;63;13;36;27;57.1%;4.17;2.68;6.54;3.99;308.24;8.04;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Sivir;98;37.1%;17;81;12;40;41;49.4%;4.91;3.22;7.47;3.84;326.15;8.64;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Nidalee;94;35.6%;58;36;11;20;16;55.6%;4.03;2.94;6.28;3.5;134.53;3.94;-;-;-;-;-;-;-;['Jungler', 'Mid Laner']
LPL/2015_Season/Spring_Season;Ahri;93;35.2%;48;45;10;29;16;64.4%;6.4;2.56;7.42;5.41;303.2;8.08;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Annie;88;33.3%;30;58;15;31;27;53.4%;1.45;4.24;8.98;2.46;29.31;0.82;-;-;-;-;-;-;-;['Support', 'Top Laner', 'Mid Laner']
LPL/2015_Season/Spring_Season;Lulu;83;31.4%;39;44;19;21;23;47.7%;2.52;3.02;8.05;3.5;223.68;6.18;-;-;-;-;-;-;-;['Mid Laner', 'Top Laner', 'Support']
LPL/2015_Season/Spring_Season;Hecarim;82;31.1%;23;59;17;25;34;42.4%;3.59;3.58;6.25;2.75;226.95;6.74;-;-;-;-;-;-;-;['Top Laner', 'Jungler']
LPL/2015_Season/Spring_Season;Rengar;80;30.3%;28;52;14;22;30;42.3%;2.4;4.08;8.92;2.78;108.83;2.89;-;-;-;-;-;-;-;['Jungler', 'Top Laner']
LPL/2015_Season/Spring_Season;Irelia;79;29.9%;19;60;15;28;32;46.7%;3.73;3.08;6.52;3.32;243.92;6.66;-;-;-;-;-;-;-;['Top Laner', 'Support', 'Mid Laner']
LPL/2015_Season/Spring_Season;Morgana;69;26.1%;2;67;20;34;33;50.7%;1.27;3.67;11.24;3.41;61.81;1.59;-;-;-;-;-;-;-;['Support', 'Top Laner', 'Mid Laner']
LPL/2015_Season/Spring_Season;Nunu;63;23.9%;15;48;13;33;15;68.8%;1.58;2.21;10.42;5.43;89.69;2.59;-;-;-;-;-;-;-;['Jungler', 'Support']
LPL/2015_Season/Spring_Season;Graves;57;21.6%;-;57;15;28;29;49.1%;4.65;2.89;6.35;3.8;294.7;8.32;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Nami;47;17.8%;-;47;12;19;28;40.4%;0.57;3.09;10.04;3.44;15.64;0.43;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Veigar;45;17%;37;8;6;5;3;62.5%;2.25;2.88;10.38;4.39;75.88;2.15;-;-;-;-;-;-;-;['Support', 'Mid Laner']
LPL/2015_Season/Spring_Season;Leona;44;16.7%;1;43;11;21;22;48.8%;1.21;3.95;10.16;2.88;38.16;1.08;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Tristana;43;16.3%;6;37;12;17;20;45.9%;5.81;3;4.43;3.41;307.32;8.49;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Sejuani;43;16.3%;24;19;11;10;9;52.6%;3.53;2.47;9.58;5.3;116.63;3.41;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Viktor;41;15.5%;15;26;10;15;11;57.7%;4.38;3.46;6.5;3.14;282.12;8.01;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Ezreal;38;14.4%;1;37;17;15;22;40.5%;4.95;2.81;5.51;3.72;310.11;8.15;-;-;-;-;-;-;-;['Bot Laner', 'Mid Laner']
LPL/2015_Season/Spring_Season;Lucian;37;14%;-;37;14;24;13;64.9%;5.19;2.97;6.86;4.05;292.65;8.57;-;-;-;-;-;-;-;['Bot Laner', 'Mid Laner']
LPL/2015_Season/Spring_Season;Vi;37;14%;7;30;8;12;18;40%;2.3;3.73;7.5;2.63;127.43;3.31;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Cho'Gath;36;13.6%;22;14;7;8;6;57.1%;3.5;2.86;7.71;3.93;268.64;7.54;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Fizz;32;12.1%;9;23;12;16;7;69.6%;5.61;3.26;5.39;3.37;264.35;7.1;-;-;-;-;-;-;-;['Mid Laner', 'Jungler', 'Top Laner']
LPL/2015_Season/Spring_Season;Zed;32;12.1%;13;19;7;8;11;42.1%;4.68;4.84;4.79;1.96;250.47;7.09;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Urgot;32;12.1%;21;11;7;5;6;45.5%;5.91;4;8;3.48;237;6.94;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Kog'Maw;31;11.7%;6;25;10;12;13;48%;6.96;4.08;5.8;3.13;303.64;8.04;-;-;-;-;-;-;-;['Bot Laner', 'Mid Laner']
LPL/2015_Season/Spring_Season;Jinx;28;10.6%;1;27;10;15;12;55.6%;5.04;3.07;5.48;3.42;283.26;8.26;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Sion;27;10.2%;8;19;7;10;9;52.6%;2.37;2.95;7.32;3.29;239.05;6.82;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Nautilus;26;9.8%;11;15;10;7;8;46.7%;1.27;3.8;11.47;3.35;39.07;1.1;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Syndra;20;7.6%;5;15;8;5;10;33.3%;4.2;3.2;5.33;2.98;275.27;7.51;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Vladimir;20;7.6%;6;14;8;6;8;42.9%;3.86;3;5.36;3.07;270.21;8;-;-;-;-;-;-;-;['Mid Laner', 'Top Laner']
LPL/2015_Season/Spring_Season;Draven;20;7.6%;9;11;4;6;5;54.5%;5.09;2.91;5.18;3.53;295.18;8.62;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Kennen;19;7.2%;3;16;10;5;11;31.3%;2.13;4.69;8.19;2.2;166.69;4.34;-;-;-;-;-;-;-;['Top Laner', 'Support']
LPL/2015_Season/Spring_Season;Twisted Fate;19;7.2%;5;14;5;9;5;64.3%;2.93;2.57;7.57;4.08;266.07;8.3;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Vayne;18;6.8%;-;18;7;9;9;50%;5.17;3.83;5.72;2.84;285.72;7.58;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Braum;18;6.8%;-;18;9;1;17;5.6%;0.33;4.17;7.06;1.77;42.78;1.15;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Diana;16;6.1%;8;8;6;2;6;25%;4.5;4;3.88;2.09;278.88;8.11;-;-;-;-;-;-;-;['Mid Laner', 'Top Laner']
LPL/2015_Season/Spring_Season;Gragas;15;5.7%;1;14;7;9;5;64.3%;2.14;2.64;10.07;4.62;110.21;3.03;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Caitlyn;15;5.7%;3;12;7;6;6;50%;4.08;3.17;5.92;3.16;311.25;8.61;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Twitch;12;4.5%;-;12;9;4;8;33.3%;6.17;4.17;6.08;2.94;285.92;6.87;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Ryze;11;4.2%;7;4;4;1;3;25%;3.5;3.75;2.75;1.67;196.25;6.85;-;-;-;-;-;-;-;['Mid Laner', 'Top Laner']
LPL/2015_Season/Spring_Season;Cassiopeia;10;3.8%;-;10;7;6;4;60%;3.3;2.8;5.9;3.29;284.3;8.08;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Dr. Mundo;10;3.8%;-;10;7;4;6;40%;0.9;2.8;7.7;3.07;265.8;6.38;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Karthus;10;3.8%;4;6;4;6;0;100%;9;5.17;9.83;3.65;280.33;7.47;-;-;-;-;-;-;-;['Mid Laner', 'Top Laner']
LPL/2015_Season/Spring_Season;Jayce;9;3.4%;-;9;4;4;5;44.4%;4.33;4.33;7.11;2.64;260;7.1;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Yasuo;9;3.4%;3;6;4;3;3;50%;4.33;5.33;7.33;2.19;269.33;7.72;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Orianna;8;3%;-;8;5;5;3;62.5%;4.13;2.38;9.25;5.63;304.75;8.44;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Shyvana;7;2.7%;-;7;5;3;4;42.9%;3.29;3.14;3.57;2.18;249.29;7.73;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Riven;7;2.7%;-;7;5;2;5;28.6%;3.71;4.86;4;1.59;242.57;6.89;-;-;-;-;-;-;-;['Jungler', 'Top Laner', 'Mid Laner']
LPL/2015_Season/Spring_Season;Anivia;6;2.3%;-;6;3;2;4;33.3%;4.83;3.17;5.5;3.26;291.17;7.7;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Kha'Zix;6;2.3%;-;6;5;1;5;16.7%;2.17;4.33;3.83;1.38;118.5;3.3;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Trundle;4;1.5%;-;4;2;3;1;75%;2.25;3.5;8.75;3.14;289.75;7.65;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Elise;4;1.5%;-;4;2;2;2;50%;2.5;3.75;10;3.33;88.75;2.64;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Sona;4;1.5%;-;4;2;2;2;50%;2.25;1.5;11.25;9;24.5;0.73;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Blitzcrank;4;1.5%;1;3;3;1;2;33.3%;2;5.67;9;1.94;19.33;0.6;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Udyr;4;1.5%;2;2;2;1;1;50%;1.5;2;15;8.25;141;4.01;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Bard;3;1.1%;-;3;2;2;1;66.7%;1.67;5.67;18.33;3.53;29;0.73;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Lux;3;1.1%;-;3;2;2;1;66.7%;5;4;8.33;3.33;240;7.44;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Singed;3;1.1%;-;3;1;2;1;66.7%;2.33;2;11.33;6.83;280.33;6.99;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Zilean;3;1.1%;-;3;2;2;1;66.7%;1.33;2;9.67;5.5;17.67;0.52;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Fiddlesticks;3;1.1%;-;3;3;1;2;33.3%;1;4.33;9;2.31;51.67;1.18;-;-;-;-;-;-;-;['Support', 'Jungler']
LPL/2015_Season/Spring_Season;Pantheon;3;1.1%;-;3;3;1;2;33.3%;3.33;5.67;5.67;1.59;94.67;2.65;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Jax;3;1.1%;-;3;2;0;3;0%;2.67;5;3.33;1.2;254;7.23;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Evelynn;2;0.8%;-;2;2;2;0;100%;6;5.5;12.5;3.36;117.5;2.69;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Shen;2;0.8%;-;2;1;2;0;100%;1.5;2;8;4.75;234;7.68;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Kayle;2;0.8%;-;2;1;1;1;50%;0.5;3.5;6;1.86;82;2.29;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Alistar;2;0.8%;-;2;2;0;2;0%;0;4.5;5;1.11;33;1.02;-;-;-;-;-;-;-;['Support']
LPL/2015_Season/Spring_Season;Nocturne;2;0.8%;-;2;2;0;2;0%;2;5;4;1.2;136.5;3.75;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Karma;2;0.8%;1;1;1;1;0;100%;5;1;18;23;277;6.14;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Ashe;1;0.4%;-;1;1;1;0;100%;4;5;7;2.2;453;9.52;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Galio;1;0.4%;-;1;1;1;0;100%;6;8;14;2.5;340;7.15;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Katarina;1;0.4%;-;1;1;1;0;100%;3;1;11;14;257;9.22;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Volibear;1;0.4%;-;1;1;1;0;100%;2;7;8;1.43;108;2.95;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Yorick;1;0.4%;-;1;1;1;0;100%;4;3;14;6;137;4.21;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Zac;1;0.4%;-;1;1;1;0;100%;2;1;12;14;136;3.08;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Garen;1;0.4%;-;1;1;0;1;0%;2;5;1;0.6;286;8.03;-;-;-;-;-;-;-;['Top Laner']
LPL/2015_Season/Spring_Season;Miss Fortune;1;0.4%;-;1;1;0;1;0%;0;7;1;0.14;175;6.88;-;-;-;-;-;-;-;['Bot Laner']
LPL/2015_Season/Spring_Season;Olaf;1;0.4%;-;1;1;0;1;0%;2;8;5;0.88;184;3.57;-;-;-;-;-;-;-;['Jungler']
LPL/2015_Season/Spring_Season;Talon;1;0.4%;-;1;1;0;1;0%;9;12;9;1.5;217;5.45;-;-;-;-;-;-;-;['Mid Laner']
LPL/2015_Season/Spring_Season;Vel'Koz;1;0.4%;-;1;1;0;1;0%;0;3;4;1.33;26;0.69;-;-;-;-;-;-;-;['Support']
LPL/2016_Season/Spring_Season;Alistar;189;83.6%;59;130;13;65;65;50%;0.47;2.5;8.75;3.69;41.36;1.16;-;-;-;-;74.4%;3.8%;-;['Support']
LPL/2016_Season/Spring_Season;Kalista;186;82.3%;106;80;16;38;42;47.5%;3.9;2.6;5.25;3.52;298.84;8.42;-;-;-;-;70.9%;30.2%;-;['Bot Laner']
LPL/2016_Season/Spring_Season;Poppy;184;81.4%;59;125;17;69;56;55.2%;2.68;2.26;6.53;4.07;260.87;7.18;-;-;-;-;65%;18.9%;-;['Top Laner', 'Support']
LPL/2016_Season/Spring_Season;Lulu;184;81.4%;120;64;21;28;36;43.8%;2.22;2.3;6.25;3.69;275.88;7.86;-;-;-;-;72.9%;19.1%;-;['Mid Laner', 'Top Laner']
LPL/2016_Season/Spring_Season;Braum;148;65.5%;23;125;16;67;58;53.6%;0.42;2.96;9.1;3.22;53.86;1.45;-;-;-;-;70%;3.1%;-;['Support']
LPL/2016_Season/Spring_Season;Nidalee;143;63.3%;98;45;15;27;18;60%;3.18;2.13;5.4;4.02;173.42;4.85;-;-;-;-;71.5%;26.5%;-;['Jungler']
LPL/2016_Season/Spring_Season;Corki;142;62.8%;56;86;20;35;51;40.7%;3.38;2.63;4.03;2.82;324.05;8.85;-;-;-;-;69%;31.5%;-;['Mid Laner', 'Bot Laner']
LPL/2016_Season/Spring_Season;Graves;133;58.8%;24;109;19;51;58;46.8%;3.13;2.38;5.76;3.74;177.68;5.06;-;-;-;-;70.3%;24.7%;-;['Jungler', 'Top Laner']
LPL/2016_Season/Spring_Season;Gangplank;129;57.1%;113;16;9;8;8;50%;4.56;2.31;5.63;4.41;334.5;9.18;-;-;-;-;74.4%;33.3%;-;['Top Laner', 'Mid Laner']
LPL/2016_Season/Spring_Season;Ryze;128;56.6%;103;25;11;14;11;56%;3.2;2.04;5.36;4.2;295.88;8.14;-;-;-;-;65.2%;24.4%;-;['Mid Laner', 'Top Laner']
LPL/2016_Season/Spring_Season;Lissandra;125;55.3%;64;61;18;36;25;59%;2.75;2.51;6.92;3.86;297;8.24;-;-;-;-;68.3%;19.4%;-;['Mid Laner', 'Top Laner', 'Support']
LPL/2016_Season/Spring_Season;Lucian;120;53.1%;4;116;17;64;52;55.2%;3.76;2.35;5.03;3.74;325.41;9.06;-;-;-;-;67.7%;28.9%;-;['Bot Laner']
LPL/2016_Season/Spring_Season;Trundle;120;53.1%;21;99;24;51;48;51.5%;1.25;2.29;6.85;3.53;134.65;3.74;-;-;-;-;68%;10.5%;-;['Support', 'Top Laner']
LPL/2016_Season/Spring_Season;Gragas;117;51.8%;44;73;16;43;30;58.9%;2.01;2.34;8.11;4.32;157.84;4.27;-;-;-;-;73.2%;14.6%;-;['Jungler', 'Top Laner']
LPL/2016_Season/Spring_Season;Kindred;114;50.4%;62;52;14;29;23;55.8%;3.12;2.6;6.23;3.6;145.6;3.99;-;-;-;-;71.2%;23.7%;-;['Jungler']
LPL/2016_Season/Spring_Season;LeBlanc;106;46.9%;60;46;11;24;22;52.2%;4.04;2.3;5.72;4.24;275.76;7.87;-;-;-;-;65.2%;27%;-;['Mid Laner']
LPL/2016_Season/Spring_Season;Ezreal;93;41.2%;5;88;22;43;45;48.9%;3.65;2.23;5.36;4.05;297.68;8.25;-;-;-;-;73.8%;29.9%;-;['Bot Laner', 'Mid Laner']
LPL/2016_Season/Spring_Season;Nautilus;93;41.2%;15;78;21;46;32;59%;1.9;2.91;7.81;3.33;244.04;6.76;-;-;-;-;68.7%;13.4%;-;['Top Laner', 'Support', 'Mid Laner']
LPL/2016_Season/Spring_Season;Elise;84;37.2%;8;76;19;32;44;42.1%;2.45;2.51;6.13;3.41;132.78;3.62;-;-;-;-;69.9%;19.9%;-;['Jungler']
LPL/2016_Season/Spring_Season;Thresh;79;35%;16;63;13;34;29;54%;0.68;2.97;8.81;3.2;40.41;1.18;-;-;-;-;69.9%;5%;-;['Support']
LPL/2016_Season/Spring_Season;Sivir;73;32.3%;11;62;15;37;25;59.7%;3.79;2.42;6.45;4.23;335.1;9.3;-;-;-;-;75%;27.7%;-;['Bot Laner']
LPL/2016_Season/Spring_Season;Azir;70;31%;22;48;12;26;22;54.2%;3.54;2.46;6.17;3.95;332.42;8.97;-;-;-;-;73.5%;26.8%;-;['Mid Laner']
LPL/2016_Season/Spring_Season;Rek'Sai;67;29.6%;10;57;16;25;32;43.9%;1.81;2.65;7.16;3.38;143.44;3.96;-;-;-;-;75.4%;15.2%;-;['Jungler']
LPL/2016_Season/Spring_Season;Twisted Fate;65;28.8%;47;18;8;13;5;72.2%;3.56;3.11;7.39;3.52;296.89;7.85;-;-;-;-;68.2%;22.1%;-;['Mid Laner']
LPL/2016_Season/Spring_Season;Quinn;53;23.5%;26;27;13;13;14;48.1%;3.89;2.96;5.04;3.01;282.15;7.95;-;-;-;-;69.1%;30.1%;-;['Top Laner', 'Mid Laner']
LPL/2016_Season/Spring_Season;Tahm Kench;53;23.5%;27;26;10;13;13;50%;2.31;2.54;5.77;3.18;189.62;5.41;-;-;-;-;63.6%;18.2%;-;['Top Laner', 'Support']
LPL/2016_Season/Spring_Season;Fiora;51;22.6%;20;31;9;12;19;38.7%;2.74;2.71;2.77;2.04;291.58;8.5;-;-;-;-;58.4%;29%;-;['Top Laner']
LPL/2016_Season/Spring_Season;Kog'Maw;51;22.6%;31;20;10;7;13;35%;5.2;3.4;5.3;3.09;339.55;8.76;-;-;-;-;74.5%;36.9%;-;['Bot Laner']
LPL/2016_Season/Spring_Season;Viktor;45;19.9%;6;39;12;17;22;43.6%;3.36;2.69;4.72;3;320.85;8.84;-;-;-;-;70%;29.1%;-;['Mid Laner']
LPL/2016_Season/Spring_Season;Maokai;43;19%;3;40;11;15;25;37.5%;1.98;2.83;5.68;2.71;260.3;7.22;-;-;-;-;70.7%;18.2%;-;['Top Laner']
LPL/2016_Season/Spring_Season;Miss Fortune;38;16.8%;21;17;9;9;8;52.9%;4.35;2.53;7.18;4.56;313.29;8.64;-;-;-;-;74.8%;28.2%;-;['Bot Laner']
LPL/2016_Season/Spring_Season;Lee Sin;37;16.4%;11;26;8;12;14;46.2%;2.65;2.73;6.65;3.41;125.65;3.45;-;-;-;-;69.3%;19.8%;-;['Jungler']
LPL/2016_Season/Spring_Season;Tristana;34;15%;2;32;10;13;19;40.6%;3.06;2.41;3.03;2.53;300.97;8.84;-;-;-;-;60%;30.2%;-;['Bot Laner']
LPL/2016_Season/Spring_Season;Ekko;32;14.2%;3;29;14;14;15;48.3%;2.31;2.28;5.66;3.5;275.34;7.44;-;-;-;-;65.8%;19.1%;-;['Top Laner', 'Jungler', 'Mid Laner']
LPL/2016_Season/Spring_Season;Bard;26;11.5%;2;24;10;12;12;50%;0.96;2.83;8.38;3.29;27.63;0.73;-;-;-;-;69.8%;7.2%;-;['Support']
LPL/2016_Season/Spring_Season;Zed;21;9.3%;10;11;5;8;3;72.7%;3.91;3.27;5.73;2.94;302.18;8.12;-;-;-;-;61.3%;24.9%;-;['Mid Laner']
LPL/2016_Season/Spring_Season;Varus;20;8.8%;5;15;7;7;8;46.7%;2.4;2.73;5.27;2.8;335;8.75;-;-;-;-;65%;20.3%;-;['Mid Laner']
LPL/2016_Season/Spring_Season;Kassadin;16;7.1%;1;15;6;11;4;73.3%;4.53;2.87;6.07;3.7;276.87;7.94;-;-;-;-;67.9%;29.1%;-;['Mid Laner']
LPL/2016_Season/Spring_Season;Morgana;15;6.6%;-;15;7;6;9;40%;1.4;3.33;7;2.52;157.33;4.28;-;-;-;-;69.6%;11.6%;-;['Top Laner', 'Support']
LPL/2016_Season/Spring_Season;Ahri;15;6.6%;2;13;7;7;6;53.8%;3;2.85;4.38;2.59;304.15;8.58;-;-;-;-;56.5%;22.9%;-;['Mid Laner']
LPL/2016_Season/Spring_Season;Gnar;15;6.6%;2;13;5;7;6;53.8%;2.46;2.77;5.23;2.78;297.54;8.16;-;-;-;-;51.5%;16.5%;-;['Top Laner']
LPL/2016_Season/Spring_Season;Jhin;14;6.2%;2;12;6;4;8;33.3%;3.42;2.92;5.67;3.11;325.17;8.3;-;-;-;-;75.7%;28.5%;-;['Bot Laner']
LPL/2016_Season/Spring_Season;Dr. Mundo;12;5.3%;2;10;7;3;7;30%;1.5;3.7;3.6;1.38;171.4;4.87;-;-;-;-;60%;17.6%;-;['Jungler', 'Top Laner']
LPL/2016_Season/Spring_Season;Rammus;11;4.9%;1;10;7;3;7;30%;2;3.8;5.3;1.92;236.6;6.67;-;-;-;-;64.6%;17.7%;-;['Top Laner']
LPL/2016_Season/Spring_Season;Lux;10;4.4%;1;9;6;2;7;22.2%;2.56;2.89;6.44;3.12;300.56;8.06;14.1;378;-;-;74.3%;21.1%;22.3%;['Mid Laner']
LPL/2016_Season/Spring_Season;Evelynn;9;4%;4;5;2;4;1;80%;3.4;2;8.2;5.8;136.8;3.65;-;-;-;-;69%;20.2%;-;['Jungler']
LPL/2016_Season/Spring_Season;Vayne;8;3.5%;-;8;5;3;5;37.5%;3.5;2.25;4;3.33;263.25;8;-;-;-;-;63.2%;29.5%;-;['Bot Laner']
LPL/2016_Season/Spring_Season;Jinx;7;3.1%;-;7;4;4;3;57.1%;3.43;1.86;3.29;3.62;351.29;9.89;-;-;-;-;74.6%;38.1%;-;['Bot Laner']
LPL/2016_Season/Spring_Season;Twitch;7;3.1%;4;3;2;1;2;33.3%;6;2.67;3.67;3.63;338.67;7.97;-;-;-;-;82.9%;51.4%;-;['Bot Laner']
LPL/2016_Season/Spring_Season;Rengar;6;2.7%;1;5;3;2;3;40%;3.6;2.4;3.2;2.83;112.2;3.84;10.1;346;-;-;59.6%;31.6%;20%;['Jungler']
LPL/2016_Season/Spring_Season;Orianna;5;2.2%;-;5;3;2;3;40%;3;1.2;6.2;7.67;319.2;9.11;-;-;-;-;79.3%;25.9%;-;['Mid Laner']
LPL/2016_Season/Spring_Season;Janna;5;2.2%;-;5;3;1;4;20%;0.6;3.8;5.6;1.63;22.8;0.64;-;-;-;-;75.6%;7.3%;-;['Support']
LPL/2016_Season/Spring_Season;Kennen;5;2.2%;-;5;3;1;4;20%;2.2;2.6;3.8;2.31;215.8;5.48;-;-;-;-;54.5%;20%;-;['Top Laner', 'Support']
LPL/2016_Season/Spring_Season;Rumble;5;2.2%;2;3;2;0;3;0%;1;5;1.67;0.53;184.67;5.5;-;-;-;-;53.3%;20%;-;['Top Laner', 'Jungler']
LPL/2016_Season/Spring_Season;Sejuani;4;1.8%;-;4;3;0;4;0%;0.5;3;8.5;3;181;4.01;-;-;-;-;67.9%;3.8%;-;['Jungler']
LPL/2016_Season/Spring_Season;Ashe;3;1.3%;-;3;3;3;0;100%;5.33;0.67;7;18.5;344;9.23;-;-;-;-;77.1%;33.3%;-;['Bot Laner']
