championship_id;team;player;games;w;l;wr;k;d;a;kda;cs;csm;gold;gm;dmg;dmgm;kpar;ks;gs;cp;champs
CBLOL/2015_Season/Split_1;CNB e 2d-Sports Club;Aoshi;14;8;6;57.1%;2.5;3.57;6.36;2.48;238.79;6.33;-;-;-;-;63.9%;18%;-;10;['Lissandra', 'Maokai', 'Gnar']
CBLOL/2015_Season/Split_1;CNB e 2d-Sports Club;Electro;14;8;6;57.1%;3.79;2.57;4.79;3.33;270.43;7.16;-;-;-;-;61.9%;27.3%;-;9;['Ahri', 'Azir', 'LeBlanc']
CBLOL/2015_Season/Split_1;CNB e 2d-Sports Club;Kalec;14;8;6;57.1%;3.5;3.43;5.79;2.71;296.86;7.86;-;-;-;-;67%;25.3%;-;6;['Graves', 'Sivir', 'Lucian']
CBLOL/2015_Season/Split_1;CNB e 2d-Sports Club;Nappon;14;8;6;57.1%;3.21;2.71;7.07;3.79;102.64;2.72;-;-;-;-;74.2%;23.2%;-;7;"[""Rek'Sai"", 'Lee Sin', 'Jarvan IV']"
CBLOL/2015_Season/Split_1;CNB e 2d-Sports Club;Wos;14;8;6;57.1%;0.86;3.21;8.86;3.02;31.64;0.84;-;-;-;-;70.1%;6.2%;-;6;['Annie', 'Janna', 'Leona']
CBLOL/2015_Season/Split_1;Dexterity Team;Anjinho;14;3;11;21.4%;0.21;4.29;6.86;1.65;17.14;0.51;-;-;-;-;73.9%;2.2%;-;6;['Soraka', 'Lulu', 'Janna']
CBLOL/2015_Season/Split_1;Dexterity Team;Piolho;14;3;11;21.4%;0.86;4.86;5.29;1.26;100.43;2.97;-;-;-;-;64.2%;9%;-;7;['Jarvan IV', 'Lee Sin', 'Sejuani']
CBLOL/2015_Season/Split_1;Dexterity Team;prZo;14;3;11;21.4%;2.5;2.5;3.93;2.57;221.71;6.57;-;-;-;-;67.2%;26.1%;-;9;['Ezreal', 'Lulu', 'Cassiopeia']
CBLOL/2015_Season/Split_1;Dexterity Team;Rellik;14;3;11;21.4%;3.64;4.5;3.5;1.59;235.64;6.98;-;-;-;-;74.6%;38.1%;-;8;['Corki', 'Tristana', 'Graves']
CBLOL/2015_Season/Split_1;Dexterity Team;7ico;12;3;9;25%;1.92;4.33;2.92;1.12;234.75;7.21;-;-;-;-;53.7%;21.3%;-;6;['Maokai', 'Renekton', 'Riven']
CBLOL/2015_Season/Split_1;Dexterity Team;Soulsilver;2;0;2;0%;5;5.5;2.5;1.36;275;6.73;-;-;-;-;57.7%;38.5%;-;1;['LeBlanc']
CBLOL/2015_Season/Split_1;INTZ;Jockster;15;13;2;86.7%;1;3.27;12.4;4.1;32.2;0.9;-;-;-;-;63%;4.7%;-;7;['Leona', 'Thresh', 'Nami']
CBLOL/2015_Season/Split_1;INTZ;micaO;15;13;2;86.7%;5.67;2;7.33;6.5;275.6;7.66;-;-;-;-;61.1%;26.6%;-;5;['Corki', 'Kalista', 'Graves']
CBLOL/2015_Season/Split_1;INTZ;Revolta;15;13;2;86.7%;3.8;2.27;11.33;6.68;116.33;3.23;-;-;-;-;71.2%;17.9%;-;6;"['Jarvan IV', 'Lee Sin', ""Rek'Sai""]"
CBLOL/2015_Season/Split_1;INTZ;tockers;15;13;2;86.7%;5.93;1.87;7.4;7.14;277.07;7.7;-;-;-;-;62.7%;27.9%;-;8;['Kassadin', 'Azir', 'Zed']
CBLOL/2015_Season/Split_1;INTZ;Yang;15;13;2;86.7%;4.87;2.33;8.67;5.8;234.8;6.53;-;-;-;-;63.6%;22.9%;-;8;['Rumble', 'Sion', 'Gnar']
CBLOL/2015_Season/Split_1;JAYOB e 2d-Sports;element;14;2;12;14.3%;2.07;3.79;3.14;1.38;233.57;6.73;-;-;-;-;58.4%;23.2%;-;6;['Rumble', 'Kassadin', 'Cassiopeia']
CBLOL/2015_Season/Split_1;JAYOB e 2d-Sports;Oxydrean;14;2;12;14.3%;1.57;4.5;3.79;1.19;91.14;2.63;-;-;-;-;60%;17.6%;-;6;"[""Rek'Sai"", 'Jarvan IV', 'Lee Sin']"
CBLOL/2015_Season/Split_1;JAYOB e 2d-Sports;yeTz;14;2;12;14.3%;3.07;3.43;2.79;1.71;256.93;7.41;-;-;-;-;65.6%;34.4%;-;11;['Jarvan IV', 'Orianna', 'Zed']
CBLOL/2015_Season/Split_1;JAYOB e 2d-Sports;Riyev;12;1;11;8.3%;0.33;3.17;5;1.68;25.33;0.73;-;-;-;-;66.7%;4.2%;-;5;['Janna', 'Thresh', 'Morgana']
CBLOL/2015_Season/Split_1;JAYOB e 2d-Sports;Theusma;8;1;7;12.5%;1.38;1.88;2.5;2.07;276;7.27;-;-;-;-;46.3%;16.4%;-;5;['Graves', 'Corki', 'Sivir']
CBLOL/2015_Season/Split_1;JAYOB e 2d-Sports;TheFoxz;6;1;5;16.7%;2.33;4.67;2.83;1.11;226.67;7.48;-;-;-;-;53.4%;24.1%;-;4;['Graves', 'Vayne', 'Kalista']
CBLOL/2015_Season/Split_1;JAYOB e 2d-Sports;huez0rd;2;1;1;50%;1;3;7;2.67;47;1.32;-;-;-;-;55.2%;6.9%;-;1;['Thresh']
CBLOL/2015_Season/Split_1;KaBuM 21- Black;Danagorn;15;7;8;46.7%;2.2;2.73;6.13;3.05;120.87;3.31;-;-;-;-;71.4%;18.9%;-;6;"['Nidalee', 'Jarvan IV', ""Rek'Sai""]"
CBLOL/2015_Season/Split_1;KaBuM 21- Black;Espeon;15;7;8;46.7%;0.27;2.47;8.73;3.65;22.2;0.61;-;-;-;-;77.1%;2.3%;-;5;['Janna', 'Nami', 'Nunu']
CBLOL/2015_Season/Split_1;KaBuM 21- Black;Goku;15;7;8;46.7%;2.13;2.4;5.73;3.28;247.07;6.77;-;-;-;-;67.4%;18.3%;-;8;['Lissandra', 'Kassadin', 'Lulu']
CBLOL/2015_Season/Split_1;KaBuM 21- Black;Matsukaze;15;7;8;46.7%;3.27;0.93;4.2;8;300.47;8.24;-;-;-;-;64%;28%;-;6;['Graves', 'Vayne', 'Sivir']
CBLOL/2015_Season/Split_1;KaBuM 21- Black;SkyBart;15;7;8;46.7%;3.8;3.07;4.27;2.63;274.27;7.52;-;-;-;-;69.1%;32.6%;-;7;['Jax', 'Irelia', 'Gnar']
CBLOL/2015_Season/Split_1;KaBuM 21- Esports;dans;15;4;11;26.7%;1.6;3.73;6.67;2.21;71;1.79;-;-;-;-;65.6%;12.7%;-;9;['Vi', 'Jarvan IV', 'Leona']
CBLOL/2015_Season/Split_1;KaBuM 21- Esports;Eryon;15;4;11;26.7%;0.93;3.2;7.87;2.75;80.87;2.04;-;-;-;-;69.8%;7.4%;-;7;['Janna', 'Nami', 'Leona']
CBLOL/2015_Season/Split_1;KaBuM 21- Esports;LEP;15;4;11;26.7%;2.87;2.27;5;3.47;250.73;6.33;-;-;-;-;62.4%;22.8%;-;8;['Lulu', 'Irelia', 'Renekton']
CBLOL/2015_Season/Split_1;KaBuM 21- Esports;TinOwns;15;4;11;26.7%;4;1.73;5.13;5.27;294.07;7.42;-;-;-;-;72.5%;31.7%;-;7;['Ahri', 'LeBlanc', 'Xerath']
CBLOL/2015_Season/Split_1;KaBuM 21- Esports;Digolera;12;3;9;25%;3.42;2.33;5.58;3.86;325.67;8.23;-;-;-;-;72.5%;27.5%;-;5;['Graves', 'Sivir', 'Kalista']
CBLOL/2015_Season/Split_1;KaBuM 21- Esports;BruNo;3;1;2;33.3%;2.33;4.67;5.33;1.64;93;2.34;-;-;-;-;57.5%;17.5%;-;3;['Lee Sin', 'Vi', 'Jarvan IV']
CBLOL/2015_Season/Split_1;Vivo Keyd;DayDream;15;12;3;80%;3;2.27;9.87;5.68;105.27;3.01;-;-;-;-;71.7%;16.7%;-;7;"[""Rek'Sai"", 'Jarvan IV', 'Lee Sin']"
CBLOL/2015_Season/Split_1;Vivo Keyd;Emperor;15;12;3;80%;5.73;1.73;6.6;7.12;302.07;8.63;-;-;-;-;68.8%;32%;-;6;['Graves', 'Sivir', 'Ezreal']
CBLOL/2015_Season/Split_1;Vivo Keyd;Loop;15;12;3;80%;0.93;1.47;11.4;8.41;17.73;0.51;-;-;-;-;68.8%;5.2%;-;5;['Annie', 'Janna', 'Lulu']
CBLOL/2015_Season/Split_1;Vivo Keyd;Mylon;15;12;3;80%;3.73;2.27;5.73;4.18;234.6;6.7;-;-;-;-;52.8%;20.8%;-;7;['Rumble', 'Gnar', 'Lissandra']
CBLOL/2015_Season/Split_1;Vivo Keyd;takeshi;15;12;3;80%;4.53;1.47;6.87;7.77;275.73;7.88;-;-;-;-;63.6%;25.3%;-;8;['Morgana', 'Ahri', 'Zed']
CBLOL/2015_Season/Split_1;PaiN Gaming;brTT;14;9;5;64.3%;4.14;2.21;5.5;4.35;330.36;8.71;-;-;-;-;69.9%;30.1%;-;8;['Sivir', 'Kalista', 'Graves']
CBLOL/2015_Season/Split_1;PaiN Gaming;Dioud;14;9;5;64.3%;0.79;2;8.43;4.61;29;0.76;-;-;-;-;66.8%;5.7%;-;8;['Janna', 'Thresh', 'Leona']
CBLOL/2015_Season/Split_1;PaiN Gaming;Kami;14;9;5;64.3%;4.5;1.57;6.36;6.91;263.86;6.96;-;-;-;-;78.8%;32.6%;-;6;['Katarina', 'LeBlanc', 'Azir']
CBLOL/2015_Season/Split_1;PaiN Gaming;Leko;14;9;5;64.3%;2.29;2.79;6.5;3.15;213.93;5.64;-;-;-;-;63.7%;16.6%;-;6;['Rumble', 'Maokai', 'Gnar']
CBLOL/2015_Season/Split_1;PaiN Gaming;SirT;14;9;5;64.3%;2.07;2.29;8.29;4.53;104.93;2.77;-;-;-;-;75.1%;15%;-;7;['Jarvan IV', 'Vi', 'Nunu']
CBLOL/2016_Season/Split_1;CNB e 2d-Sports Club;Aoshi;14;3;11;21.4%;2.43;3.07;5.64;2.63;345.5;7.55;16.2;355;-;-;62.8%;18.9%;21%;10;['Poppy', 'Lissandra', 'Shen']
CBLOL/2016_Season/Split_1;CNB e 2d-Sports Club;Nappon;14;3;11;21.4%;1.64;2.71;6.5;3;170.86;3.73;14.3;313;-;-;63.3%;12.8%;18.5%;7;"[""Rek'Sai"", 'Elise', 'Kindred']"
CBLOL/2016_Season/Split_1;CNB e 2d-Sports Club;pbO;14;3;11;21.4%;4.57;1.71;5.14;5.67;382.21;8.35;17.7;386;-;-;75.6%;35.6%;22.8%;7;"['Kalista', ""Kog'Maw"", 'Corki']"
CBLOL/2016_Season/Split_1;CNB e 2d-Sports Club;Wos;14;3;11;21.4%;0.79;2.5;9.29;4.03;43.14;0.94;11.6;254;-;-;78.3%;6.1%;15%;6;['Alistar', 'Morgana', 'Thresh']
CBLOL/2016_Season/Split_1;CNB e 2d-Sports Club;YoDa;8;0;8;0%;2.75;3.25;5.5;2.54;395;8.37;17.7;376;-;-;66.7%;22.2%;22.9%;7;['Viktor', 'Ryze', 'Ezreal']
CBLOL/2016_Season/Split_1;CNB e 2d-Sports Club;Vash;6;3;3;50%;4.33;2.83;6.67;3.88;368.5;8.4;17.1;391;-;-;81.5%;32.1%;22.2%;6;['Gangplank', 'Corki', 'Orianna']
CBLOL/2016_Season/Split_1;G3nerationX;Alocs;14;5;9;35.7%;0.64;3.36;8;2.57;62.5;1.53;10.7;261;-;-;64.7%;4.8%;14.9%;8;['Alistar', 'Braum', 'Thresh']
CBLOL/2016_Season/Split_1;G3nerationX;Skyer;14;5;9;35.7%;4.64;2.71;3.86;3.13;337.71;8.25;15.8;386;-;-;63.6%;34.8%;22.1%;7;['Ezreal', 'Kalista', 'Tristana']
CBLOL/2016_Season/Split_1;G3nerationX;Snowlz;14;5;9;35.7%;2.14;2.57;6.57;3.39;172.43;4.21;13.4;328;-;-;65.2%;16%;18.8%;6;['Elise', 'Nidalee', 'Rumble']
CBLOL/2016_Season/Split_1;G3nerationX;TaeYeon;14;5;9;35.7%;3.07;2.79;5.29;3;359.64;8.79;16.2;396;-;-;62.6%;23%;22.7%;9;['Ahri', 'Quinn', 'Varus']
CBLOL/2016_Season/Split_1;G3nerationX;Zantins;14;5;9;35.7%;2.86;3.86;5.36;2.13;341.29;8.34;15.3;375;-;-;61.5%;21.4%;21.5%;9;['Nautilus', 'Fiora', 'Lissandra']
CBLOL/2016_Season/Split_1;INTZ;Jockster;14;10;4;71.4%;0.93;2.71;8.93;3.63;55.93;1.39;10.8;268;-;-;65.7%;6.2%;14.9%;6;['Alistar', 'Thresh', 'Braum']
CBLOL/2016_Season/Split_1;INTZ;micaO;14;10;4;71.4%;4.79;1.93;4.93;5.04;372.79;9.25;16.9;420;-;-;64.8%;31.9%;23.2%;4;"['Kalista', 'Lucian', ""Kog'Maw""]"
CBLOL/2016_Season/Split_1;INTZ;Revolta;14;10;4;71.4%;2.79;1.79;7.43;5.72;165.43;4.1;13.7;339;-;-;68.1%;18.6%;18.8%;6;"['Elise', ""Rek'Sai"", 'Lee Sin']"
CBLOL/2016_Season/Split_1;INTZ;tockers;14;10;4;71.4%;3.5;1.43;5.71;6.45;353.29;8.77;16.2;401;-;-;61.4%;23.3%;22.2%;9;['Viktor', 'Twisted Fate', 'Corki']
CBLOL/2016_Season/Split_1;INTZ;Yang;14;10;4;71.4%;3;2.43;5.79;3.62;312.86;7.76;15.3;379;-;-;58.6%;20%;20.9%;8;['Ryze', 'Quinn', 'Poppy']
CBLOL/2016_Season/Split_1;KaBuM 21- Esports;LEP;14;7;7;50%;3;2.29;4.14;3.13;348.07;8.02;16.8;387;-;-;54.6%;23%;21.7%;9;['Fiora', 'Riven', 'Jax']
CBLOL/2016_Season/Split_1;KaBuM 21- Esports;Matsukaze;14;7;7;50%;3.79;1.57;4.57;5.32;377.5;8.69;17.4;401;-;-;63.9%;29%;22.5%;8;['Kalista', 'Lucian', 'Corki']
CBLOL/2016_Season/Split_1;KaBuM 21- Esports;Minerva;14;7;7;50%;1.57;3;7;2.86;192.29;4.43;14.6;337;-;-;65.6%;12%;18.9%;5;"['Elise', ""Rek'Sai"", 'Gragas']"
CBLOL/2016_Season/Split_1;KaBuM 21- Esports;tinowns;14;7;7;50%;4.36;1.86;4.5;4.77;370.64;8.54;17.6;405;-;-;67.8%;33.3%;22.7%;7;['Lulu', 'LeBlanc', 'Zed']
CBLOL/2016_Season/Split_1;KaBuM 21- Esports;Ziriguidun;14;7;7;50%;0.36;3;7.79;2.71;48;1.11;11.1;256;-;-;62.3%;2.7%;14.3%;7;['Alistar', 'Bard', 'Thresh']
CBLOL/2016_Season/Split_1;Vivo Keyd;esA;14;10;4;71.4%;5.71;2.14;4.29;4.67;371.36;9.41;17.4;440;-;-;67.6%;38.6%;24.3%;6;['Corki', 'Lucian', 'Ezreal']
CBLOL/2016_Season/Split_1;Vivo Keyd;Robo;14;10;4;71.4%;3.21;3.71;5.5;2.35;297.21;7.53;15;379;-;-;58.9%;21.7%;20.9%;7;['Poppy', 'Fiora', 'Tahm Kench']
CBLOL/2016_Season/Split_1;Vivo Keyd;takeshi;14;10;4;71.4%;2.93;2.07;6.79;4.69;330.93;8.38;15.8;399;-;-;65.7%;19.8%;22%;9;['Lissandra', 'LeBlanc', 'Ahri']
CBLOL/2016_Season/Split_1;Vivo Keyd;Turtle;14;10;4;71.4%;1.86;2.43;6.71;3.53;133.64;3.38;12.8;325;-;-;58%;12.6%;17.9%;4;"['Elise', ""Rek'Sai"", 'Gragas']"
CBLOL/2016_Season/Split_1;Vivo Keyd;Verfix;8;5;3;62.5%;1;1.88;8.5;5.07;28.75;0.79;9.8;268;-;-;73.8%;7.8%;15.1%;5;['Bard', 'Morgana', 'Soraka']
CBLOL/2016_Season/Split_1;Vivo Keyd;Baiano;6;5;1;83.3%;1.17;2.67;10.67;4.44;48;1.11;11.8;273;-;-;68.3%;6.7%;14.6%;3;['Alistar', 'Braum', 'Morgana']
CBLOL/2016_Season/Split_1;Operation Kino e 2d-Sports;Goku;14;7;7;50%;3.43;2.79;5.71;3.28;333.21;7.93;16;382;-;-;78%;29.3%;21.8%;10;['Corki', 'Zilean', 'Lulu']
CBLOL/2016_Season/Split_1;Operation Kino e 2d-Sports;SkyBart;14;7;7;50%;2.86;3.21;4.36;2.24;374.86;8.93;17;405;-;-;61.6%;24.4%;23%;8;['Fiora', 'Poppy', 'Lissandra']
CBLOL/2016_Season/Split_1;Operation Kino e 2d-Sports;Professor;14;7;7;50%;0.36;2.86;7.36;2.7;55.14;1.31;10.9;260;-;-;65.9%;3%;14.8%;7;['Braum', 'Thresh', 'Alistar']
CBLOL/2016_Season/Split_1;Operation Kino e 2d-Sports;Zuao;14;7;7;50%;1.86;3.5;6.43;2.37;160.36;3.82;13.7;326;-;-;70.7%;15.9%;18.6%;6;"[""Rek'Sai"", 'Elise', 'Gragas']"
CBLOL/2016_Season/Split_1;Operation Kino e 2d-Sports;Theusma;10;6;4;60%;3.2;2.4;4.9;3.38;362.5;8.09;17.2;384;-;-;63.8%;25.2%;21.6%;4;['Lucian', 'Kalista', 'Miss Fortune']
CBLOL/2016_Season/Split_1;Operation Kino e 2d-Sports;EzPrince;4;1;3;25%;3.25;3;2.25;1.83;290.75;8.3;13.3;379;-;-;59.5%;35.1%;22.5%;4;"['Lucian', 'Kalista', ""Kog'Maw""]"
CBLOL/2016_Season/Split_1;PaiN Gaming;brTT;14;8;6;57.1%;3.79;2.43;4.21;3.29;380.36;9.29;17.1;418;-;-;69.6%;32.9%;23.1%;6;['Lucian', 'Ezreal', 'Caitlyn']
CBLOL/2016_Season/Split_1;PaiN Gaming;Kami;14;8;6;57.1%;2.64;1.71;4.29;4.04;384.21;9.38;16.9;412;-;-;60.2%;23%;22.8%;11;['Syndra', 'Lulu', 'LeBlanc']
CBLOL/2016_Season/Split_1;PaiN Gaming;Picoca;14;8;6;57.1%;0.64;3.21;7.07;2.4;48.86;1.19;10.6;259;-;-;67.1%;5.6%;14.3%;5;['Braum', 'Alistar', 'Trundle']
CBLOL/2016_Season/Split_1;PaiN Gaming;SirT;14;8;6;57.1%;2;2.07;6.57;4.14;175.64;4.29;14.3;350;-;-;74.5%;17.4%;19.3%;5;"['Nidalee', ""Rek'Sai"", 'Gragas']"
CBLOL/2016_Season/Split_1;PaiN Gaming;Mylon;10;6;4;60%;2.9;3.4;6.1;2.65;331.8;7.85;16;378;-;-;67.2%;21.6%;20.7%;6;['Gnar', 'Nautilus', 'Graves']
CBLOL/2016_Season/Split_1;PaiN Gaming;Leko;2;2;0;100%;0.5;0.5;4;9;350.5;7.69;17.3;378;-;-;52.9%;5.9%;20.2%;1;['Poppy']
CBLOL/2016_Season/Split_1;PaiN Gaming;TheFoxz;2;0;2;0%;2;1;2;4;206.5;6.98;9.8;330;-;-;80%;40%;20.5%;2;['Ezreal', 'Caitlyn']
CBLOL/2016_Season/Split_1;RED Canids;Ayel;14;6;8;42.9%;1.57;3;5.79;2.45;316.43;7.46;15;354;-;-;65.6%;14%;20.8%;8;['Poppy', 'Malphite', 'Nautilus']
CBLOL/2016_Season/Split_1;RED Canids;Brucer;14;6;8;42.9%;3.14;2.57;5.5;3.36;367.07;8.65;17;401;-;-;77.1%;28%;23.5%;8;['Lissandra', 'Twisted Fate', 'LeBlanc']
CBLOL/2016_Season/Split_1;RED Canids;Caos;14;6;8;42.9%;1.57;2.86;5.5;2.48;156.43;3.69;13.2;311;-;-;63.1%;14%;18.2%;9;"[""Rek'Sai"", 'Elise', 'Nocturne']"
CBLOL/2016_Season/Split_1;RED Canids;Eryon;14;6;8;42.9%;0.57;2.5;7.43;3.2;43.29;1.02;10.4;246;-;-;71.3%;5.1%;14.4%;7;['Thresh', 'Alistar', 'Bard']
CBLOL/2016_Season/Split_1;RED Canids;SacyR;14;6;8;42.9%;4.36;2.64;4.43;3.32;363.57;8.57;16.7;393;-;-;78.3%;38.9%;23%;6;['Kalista', 'Corki', 'Lucian']
CBLOL/2017_Season/Split_1;CNB e 2d-Sports Club;LEP;14;6;8;42.9%;1.79;2.21;4.29;2.74;356.64;8.63;15.2;367;-;-;57%;16.8%;21.6%;7;['Maokai', 'Camille', 'Nautilus']
CBLOL/2017_Season/Split_1;CNB e 2d-Sports Club;pbO;14;6;8;42.9%;2.64;1;4.64;7.29;336.79;8.15;15.3;369;-;-;68.5%;24.8%;21.7%;5;['Jhin', 'Ezreal', 'Varus']
CBLOL/2017_Season/Split_1;CNB e 2d-Sports Club;tinowns;14;6;8;42.9%;3.29;1.57;3.57;4.36;375.57;9.09;16.2;392;-;-;64.4%;30.9%;23.1%;7;['Jayce', 'Syndra', 'Azir']
CBLOL/2017_Season/Split_1;CNB e 2d-Sports Club;Wos;14;6;8;42.9%;0.5;2.07;6.64;3.45;35.93;0.87;10.3;248;-;-;67.1%;4.7%;14.6%;6;['Karma', 'Zyra', 'Lulu']
CBLOL/2017_Season/Split_1;CNB e 2d-Sports Club;Minerva;12;5;7;41.7%;2.42;2.58;4.75;2.77;190.5;4.58;13.5;325;-;-;63.7%;21.5%;18.9%;5;"[""Rek'Sai"", 'Elise', 'Graves']"
CBLOL/2017_Season/Split_1;CNB e 2d-Sports Club;Yampi;2;1;1;50%;2.5;2;3;2.75;159.5;4.01;12.4;312;-;-;78.6%;35.7%;19.7%;1;"[""Kha'Zix""]"
CBLOL/2017_Season/Split_1;INTZ;Ayel;14;11;3;78.6%;2.5;2.29;4.57;3.09;246.5;8.1;12.3;403;-;-;56.3%;19.9%;21.5%;11;['Illaoi', 'Nautilus', 'Darius']
CBLOL/2017_Season/Split_1;INTZ;Envy;14;11;3;78.6%;3.64;1.79;4.5;4.56;271.43;8.92;13;427;-;-;64.8%;29%;22.8%;6;['Syndra', 'Jayce', 'Ahri']
CBLOL/2017_Season/Split_1;INTZ;Jockster;14;11;3;78.6%;0.93;2.29;6.5;3.25;20.57;0.68;8.3;274;-;-;59.1%;7.4%;14.6%;6;['Malzahar', 'Zyra', 'Thresh']
CBLOL/2017_Season/Split_1;INTZ;micaO;14;11;3;78.6%;3.43;1.57;4.86;5.27;268.57;8.83;13;428;-;-;65.9%;27.3%;22.8%;3;['Ashe', 'Jhin', 'Varus']
CBLOL/2017_Season/Split_1;INTZ;Turtle;14;11;3;78.6%;2.07;2.07;5.93;3.86;119.57;3.93;10.4;342;-;-;63.6%;16.5%;18.3%;5;"['Lee Sin', ""Rek'Sai"", ""Kha'Zix""]"
CBLOL/2017_Season/Split_1;KaBuM 21- Esports;Danagorn;14;3;11;21.4%;2.21;3.5;3.71;1.69;174.5;4.5;12.2;314;-;-;56.8%;21.2%;18.8%;5;"[""Kha'Zix"", ""Rek'Sai"", 'Graves']"
CBLOL/2017_Season/Split_1;KaBuM 21- Esports;Riyev;14;3;11;21.4%;1.36;3.43;5.93;2.13;39.93;1.03;10.4;268;-;-;69.9%;13%;16%;5;['Karma', 'Malzahar', 'Miss Fortune']
CBLOL/2017_Season/Split_1;KaBuM 21- Esports;TheFoxz;14;3;11;21.4%;2.36;3.07;4.36;2.19;296.36;7.65;13.8;355;-;-;64.4%;22.6%;21.2%;7;['Jhin', 'Varus', 'Ashe']
CBLOL/2017_Season/Split_1;KaBuM 21- Esports;Zantins;14;3;11;21.4%;1.14;2.93;3.57;1.61;327.07;8.44;14;361;-;-;45.2%;11%;21.6%;10;['Maokai', 'Fiora', 'Nautilus']
CBLOL/2017_Season/Split_1;KaBuM 21- Esports;Vash;10;2;8;20%;2.9;3.4;3.7;1.94;354.7;8.45;15.6;371;-;-;69.5%;30.5%;22.3%;5;['Corki', 'Jayce', 'Orianna']
CBLOL/2017_Season/Split_1;KaBuM 21- Esports;Titan;4;1;3;25%;4.5;5.75;1.5;1.04;254;8.26;11.8;382;-;-;47.1%;35.3%;22.6%;4;['Cassiopeia', 'Ahri', 'Syndra']
CBLOL/2017_Season/Split_1;Vivo Keyd;esA;14;8;6;57.1%;1.86;1.79;5.79;4.28;392.93;8.99;17.3;397;-;-;68.2%;16.6%;22.4%;6;['Ashe', 'Varus', 'Ezreal']
CBLOL/2017_Season/Split_1;Vivo Keyd;Revolta;14;8;6;57.1%;2.86;2.64;5;2.97;199.71;4.57;14.8;339;-;-;70.1%;25.5%;19.1%;6;"[""Kha'Zix"", 'Elise', 'Olaf']"
CBLOL/2017_Season/Split_1;Vivo Keyd;takeshi;14;8;6;57.1%;3.14;2.29;3.64;2.97;387.57;8.87;17.4;398;-;-;60.5%;28%;22.5%;7;['Ryze', 'Cassiopeia', 'Ekko']
CBLOL/2017_Season/Split_1;Vivo Keyd;Yang;14;8;6;57.1%;2.71;1.71;3.36;3.54;374.71;8.58;16.7;383;-;-;54.1%;24.2%;21.6%;8;['Shen', 'Renekton', 'Jayce']
CBLOL/2017_Season/Split_1;Vivo Keyd;Ziriguidun;14;8;6;57.1%;0.64;3.21;6.57;2.24;32.14;0.74;11.1;254;-;-;64.3%;5.7%;14.4%;7;['Zyra', 'Karma', 'Lulu']
CBLOL/2017_Season/Split_1;Operation Kino e 2d-Sports;Aoshi;14;4;10;28.6%;1.71;2.93;4.5;2.12;295.93;7.48;13.8;349;-;-;50%;13.8%;20.5%;7;['Poppy', 'Maokai', 'Nautilus']
CBLOL/2017_Season/Split_1;Operation Kino e 2d-Sports;BocaJR;14;4;10;28.6%;1.29;3.57;7.07;2.34;30.14;0.76;10.2;258;-;-;67.2%;10.3%;15.1%;5;['Malzahar', 'Karma', 'Zyra']
CBLOL/2017_Season/Split_1;Operation Kino e 2d-Sports;Dynquedo;14;4;10;28.6%;4.07;2.5;4.5;3.43;324.71;8.21;15.2;383;-;-;69%;32.8%;22.5%;6;['Cassiopeia', 'Viktor', 'Syndra']
CBLOL/2017_Season/Split_1;Operation Kino e 2d-Sports;Luskka;14;4;10;28.6%;3.14;2;5.36;4.25;319.64;8.08;15;378;-;-;68.4%;25.3%;22.2%;7;['Ashe', 'Ezreal', 'Jhin']
CBLOL/2017_Season/Split_1;Operation Kino e 2d-Sports;Ranger;14;4;10;28.6%;2.21;3.36;6.14;2.49;201.07;5.09;13.3;337;-;-;67.2%;17.8%;19.7%;7;"['Lee Sin', ""Rek'Sai"", ""Kha'Zix""]"
CBLOL/2017_Season/Split_1;PaiN Gaming;Loop;14;10;4;71.4%;0.79;2;8.29;4.54;43.5;1.04;11.8;282;-;-;63.2%;5.5%;15.6%;5;['Karma', 'Zyra', 'Miss Fortune']
CBLOL/2017_Season/Split_1;PaiN Gaming;Matsukaze;14;10;4;71.4%;3.14;1.07;5.43;8;348.29;8.35;16.5;395;-;-;59.7%;21.9%;21.8%;4;['Varus', 'Jhin', 'Ashe']
CBLOL/2017_Season/Split_1;PaiN Gaming;Mylon;14;10;4;71.4%;3.21;2.07;5.86;4.38;351.21;8.42;16.3;391;-;-;63.2%;22.4%;21.6%;7;['Shen', 'Rumble', 'Maokai']
CBLOL/2017_Season/Split_1;PaiN Gaming;Kami;12;8;4;66.7%;4.83;2;4.92;4.88;355.25;8.16;17.2;396;-;-;70.1%;34.7%;22.1%;10;['Ekko', 'Corki', 'Camille']
CBLOL/2017_Season/Split_1;PaiN Gaming;SirT;12;8;4;66.7%;2.58;2.08;5.83;4.04;203.5;4.63;14.9;339;-;-;63.9%;19.6%;19%;7;"[""Rek'Sai"", 'Graves', 'Ivern']"
CBLOL/2017_Season/Split_1;PaiN Gaming;Rakin;2;2;0;100%;1.5;0;8.5;20;257;8.34;12.6;407;-;-;58.8%;8.8%;21%;2;['Ryze', 'Zilean']
CBLOL/2017_Season/Split_1;PaiN Gaming;Tay;2;2;0;100%;4.5;2.5;5.5;4;114.5;4.01;11.1;389;-;-;46.5%;20.9%;18.9%;1;['Elise']
CBLOL/2017_Season/Split_1;RED Canids;brTT;14;11;3;78.6%;3.14;1.71;3.93;4.13;359.57;9.16;16.5;421;-;-;60.7%;27%;23.2%;7;['Ezreal', 'Caitlyn', 'Ashe']
