championship_id;champion;games;pb;b;g;played_by_number_players;win;lose;winrate;kill;death;assist;kda;cs;csm;gold;gold_per_m;dmg;dmg_per_m;kpar;ks;gs;As
PCS/2024_Season/Spring_Season;Aurelion Sol;3;3.2%;-;3;2;2;1;66.7%;9;1.33;9.67;14;288;9.07;15.6;490;29.5k;928;83.6%;40.3%;24.5%;['Mid Laner']
PCS/2024_Season/Spring_Season;Lulu;3;3.2%;-;3;3;0;3;0%;0.33;3;2.67;1;32.67;1;7.2;219;4.4k;133.2;47.4%;5.3%;13.5%;['Support']
PCS/2024_Season/Spring_Season;Gragas;3;3.2%;1;2;2;0;2;0%;0;1.5;1;0.67;253.5;8.35;10.4;344;13k;427.4;20%;0%;21%;['Top Laner']
PCS/2024_Season/Spring_Season;Fiora;3;3.2%;2;1;1;1;0;100%;2;2;2;2;306;10.62;13.3;462;19.3k;668.9;30.8%;15.4%;23.5%;['Top Laner']
PCS/2024_Season/Spring_Season;Zac;3;3.2%;2;1;1;0;1;0%;0;5;2;0.4;183;7.06;7.7;296;7.6k;291.9;33.3%;0%;18.8%;['Top Laner']
PCS/2024_Season/Spring_Season;Nami;2;2.2%;-;2;1;2;0;100%;0;0.5;8;16;53;1.44;9.3;254;5.8k;157.4;76.2%;0%;13.8%;['Support']
PCS/2024_Season/Spring_Season;Mordekaiser;2;2.2%;-;2;1;1;1;50%;3;5.5;4.5;1.36;289;7.48;14.8;383;21.7k;560.7;51.7%;20.7%;21.6%;['Top Laner']
PCS/2024_Season/Spring_Season;Sivir;2;2.2%;-;2;2;1;1;50%;1.5;3.5;5;1.86;241.5;9.03;10.6;395;19.1k;716.1;72.2%;16.7%;22.1%;['Bot Laner']
PCS/2024_Season/Spring_Season;Ryze;2;2.2%;-;2;2;0;2;0%;2;2;3.5;2.75;237;9.1;10;383;11.1k;424.4;68.8%;25%;23.6%;['Mid Laner']
PCS/2024_Season/Spring_Season;Ziggs;2;2.2%;-;2;2;0;2;0%;3.5;2;4.5;4;308;8.79;13.7;390;28.6k;816.6;76.2%;33.3%;23.9%;['Bot Laner']
PCS/2024_Season/Spring_Season;Yuumi;2;2.2%;2;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;[]
PCS/2024_Season/Spring_Season;Braum;1;1.1%;-;1;1;1;0;100%;0;0;21;21;24;0.91;8.1;307;5.5k;208.3;84%;0%;14.4%;['Support']
PCS/2024_Season/Spring_Season;Ekko;1;1.1%;-;1;1;1;0;100%;6;3;11;5.67;239;8.48;13.5;480;20.8k;736.6;70.8%;25%;22.1%;['Mid Laner']
PCS/2024_Season/Spring_Season;Garen;1;1.1%;-;1;1;1;0;100%;8;4;6;3.5;234;7.91;12.8;432;15.9k;538.2;60.9%;34.8%;19.9%;['Top Laner']
PCS/2024_Season/Spring_Season;Graves;1;1.1%;-;1;1;1;0;100%;3;2;5;4;246;8.93;11.7;425;9.3k;337.1;57.1%;21.4%;20.5%;['Jungler']
PCS/2024_Season/Spring_Season;Ivern;1;1.1%;-;1;1;1;0;100%;1;2;12;6.5;218;5.92;12.1;329;7.8k;211.9;92.9%;7.1%;18.4%;['Jungler']
PCS/2024_Season/Spring_Season;Jinx;1;1.1%;-;1;1;1;0;100%;3;4;6;2.25;297;8.71;14.2;415;28.3k;829.6;52.9%;17.6%;22.9%;['Bot Laner']
PCS/2024_Season/Spring_Season;Miss Fortune;1;1.1%;-;1;1;1;0;100%;2;0;4;6;232;9.29;11.6;464;10.4k;415.7;31.6%;10.5%;20.9%;['Bot Laner']
PCS/2024_Season/Spring_Season;Ornn;1;1.1%;-;1;1;1;0;100%;1;1;11;12;186;7.17;10;384;15.4k;592;50%;4.2%;18%;['Top Laner']
PCS/2024_Season/Spring_Season;Riven;1;1.1%;-;1;1;1;0;100%;8;1;9;17;317;9.49;18;540;29.1k;872.5;81%;38.1%;26.4%;['Top Laner']
PCS/2024_Season/Spring_Season;Blitzcrank;1;1.1%;-;1;1;0;1;0%;2;9;15;1.89;41;1.26;8.3;254;10.1k;309;73.9%;8.7%;13.6%;['Support']
PCS/2024_Season/Spring_Season;Camille;1;1.1%;-;1;1;0;1;0%;0;3;0;0;267;8.4;10.4;326;4.8k;151.4;0%;0%;21%;['Top Laner']
PCS/2024_Season/Spring_Season;Kennen;1;1.1%;-;1;1;0;1;0%;1;3;1;0.67;238;9.15;10.5;404;17.6k;676.4;50%;25%;25.7%;['Top Laner']
PCS/2024_Season/Spring_Season;Olaf;1;1.1%;-;1;1;0;1;0%;2;5;2;0.8;244;7.86;11;354;9.4k;304.3;80%;40%;22.7%;['Top Laner']
PCS/2024_Season/Spring_Season;Syndra;1;1.1%;-;1;1;0;1;0%;6;4;4;2.5;365;8.11;18.7;415;25.4k;564.1;58.8%;35.3%;24.6%;['Mid Laner']
PCS/2024_Season/Spring_Season;Annie;1;1.1%;1;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;[]
PCS/2020_Season/Summer_Season;Graves;83;89.2%;49;34;11;19;15;55.9%;3.5;2.03;5.88;4.62;217.35;6.62;12;367;-;-;74.9%;27.9%;20.8%;['Jungler']
PCS/2020_Season/Summer_Season;Thresh;82;88.2%;31;51;11;30;21;58.8%;0.65;2.33;9.88;4.51;31.75;0.97;7.6;232;-;-;74.9%;4.6%;13%;['Support']
PCS/2020_Season/Summer_Season;Sett;76;81.7%;57;19;11;10;9;52.6%;2.16;2.53;6.42;3.4;166.16;5.26;10;317;-;-;70.3%;17.7%;18.3%;['Mid Laner', 'Jungler', 'Support']
PCS/2020_Season/Summer_Season;Ezreal;69;74.2%;21;48;11;27;21;56.3%;3.52;1.71;4.58;4.74;290.58;9.15;13.3;419;-;-;67.2%;29.2%;24.2%;['Bot Laner']
PCS/2020_Season/Summer_Season;Karma;69;74.2%;47;22;15;9;13;40.9%;1.05;2.18;6.77;3.58;166.45;5.35;9.3;300;-;-;80%;10.7%;18.2%;['Mid Laner', 'Support', 'Top Laner']
PCS/2020_Season/Summer_Season;Aphelios;68;73.1%;23;45;10;25;20;55.6%;3.6;1.8;5.11;4.84;315.91;9.66;14.4;440;-;-;67.4%;27.8%;25.2%;['Bot Laner']
PCS/2020_Season/Summer_Season;Zoe;64;68.8%;47;17;7;9;8;52.9%;3.12;2;4.35;3.74;246.35;7.72;11.9;372;-;-;63.2%;26.4%;21.8%;['Mid Laner']
PCS/2020_Season/Summer_Season;Nidalee;63;67.7%;49;14;7;7;7;50%;3;2.57;5.29;3.22;214.21;6.56;11.5;352;-;-;77.3%;28%;20.5%;['Jungler']
PCS/2020_Season/Summer_Season;Trundle;62;66.7%;20;42;10;22;20;52.4%;1.71;2.21;8.1;4.43;149.48;4.63;9.7;302;-;-;76.7%;13.4%;17.4%;['Jungler']
PCS/2020_Season/Summer_Season;Syndra;60;64.5%;36;24;10;16;8;66.7%;3.83;1.67;5.04;5.33;278.88;8.57;13.1;402;-;-;65.1%;28.1%;22.7%;['Mid Laner', 'Bot Laner']
PCS/2020_Season/Summer_Season;Ashe;57;61.3%;16;41;10;17;24;41.5%;3.1;2.15;5.54;4.02;315.27;9.37;13.9;413;-;-;75.3%;27%;24.3%;['Bot Laner']
PCS/2020_Season/Summer_Season;Twisted Fate;56;60.2%;33;23;6;12;11;52.2%;2.35;2.52;5.78;3.22;250.87;7.95;12.9;409;-;-;66.8%;19.3%;23%;['Mid Laner']
PCS/2020_Season/Summer_Season;Kalista;54;58.1%;43;11;7;6;5;54.5%;3.73;2.27;6;4.28;295.45;9.43;13.6;434;-;-;73.3%;28.1%;24.2%;['Bot Laner', 'Top Laner']
PCS/2020_Season/Summer_Season;Renekton;53;57%;20;33;11;17;16;51.5%;2.09;2.06;4.15;3.03;260.3;8.03;12.4;382;-;-;57.1%;19.1%;21.9%;['Top Laner']
PCS/2020_Season/Summer_Season;Wukong;53;57%;32;21;8;13;8;61.9%;3.86;2.33;5.95;4.2;235.76;7.28;12.5;386;-;-;69.1%;27.2%;21.6%;['Top Laner']
PCS/2020_Season/Summer_Season;Mordekaiser;53;57%;38;15;7;7;8;46.7%;2.8;3.27;4.33;2.18;245.07;7.37;12.1;363;-;-;55.7%;21.9%;20.9%;['Top Laner']
PCS/2020_Season/Summer_Season;Volibear;52;55.9%;26;26;13;11;15;42.3%;1.58;2.54;6.08;3.02;169.54;5.33;10;313;-;-;67%;13.8%;18.2%;['Jungler', 'Top Laner']
PCS/2020_Season/Summer_Season;Varus;50;53.8%;40;10;7;6;4;60%;4.1;1.1;6;9.18;286.7;9.37;13;424;-;-;75.9%;30.8%;23.6%;['Bot Laner']
PCS/2020_Season/Summer_Season;Ornn;49;52.7%;27;22;9;12;10;54.5%;1.91;2.32;5.95;3.39;232.68;6.86;11.5;339;-;-;58.8%;14.3%;19.8%;['Top Laner']
PCS/2020_Season/Summer_Season;Lee Sin;46;49.5%;9;37;10;20;17;54.1%;2.51;2.38;5.7;3.45;162.35;5.06;10.1;316;-;-;71.4%;21.8%;18.4%;['Jungler']
PCS/2020_Season/Summer_Season;Nautilus;44;47.3%;12;32;11;13;19;40.6%;0.53;3.97;6.03;1.65;38.03;1.17;7.2;222;-;-;58.5%;4.7%;13%;['Support']
PCS/2020_Season/Summer_Season;Galio;43;46.2%;24;19;8;12;7;63.2%;3.21;2.16;8.37;5.37;248.37;7.67;12.2;378;-;-;76.1%;21.1%;20.8%;['Mid Laner']
PCS/2020_Season/Summer_Season;Bard;42;45.2%;23;19;8;9;10;47.4%;0.47;2.05;8;4.13;38.58;1.18;7.4;227;-;-;76.7%;4.3%;13.5%;['Support']
PCS/2020_Season/Summer_Season;LeBlanc;38;40.9%;30;8;4;3;5;37.5%;3.75;3.38;4.25;2.37;255;6.91;12.6;341;-;-;61%;28.6%;20.6%;['Mid Laner']
PCS/2020_Season/Summer_Season;Leona;37;39.8%;11;26;9;12;14;46.2%;0.96;2.92;6.15;2.43;34.08;1.06;7.3;226;-;-;63.8%;8.6%;13.3%;['Support']
PCS/2020_Season/Summer_Season;Orianna;34;36.6%;16;18;8;11;7;61.1%;2.39;2.17;6.67;4.18;282.39;8.69;12.8;392;-;-;77.6%;20.5%;22.8%;['Mid Laner']
PCS/2020_Season/Summer_Season;Braum;32;34.4%;13;19;9;9;10;47.4%;0.21;2.89;8.05;2.85;30.74;0.92;7.3;218;-;-;74.8%;1.9%;12.8%;['Support']
PCS/2020_Season/Summer_Season;Sylas;28;30.1%;9;19;12;9;10;47.4%;3.84;2.74;5;3.23;259.79;7.56;12.9;374;-;-;69.7%;30.3%;22.3%;['Mid Laner', 'Top Laner']
PCS/2020_Season/Summer_Season;Yuumi;22;23.7%;14;8;6;3;5;37.5%;0.5;1.88;8.88;5;20.75;0.64;7.1;219;-;-;80.6%;4.3%;12.8%;['Support']
PCS/2020_Season/Summer_Season;Gangplank;21;22.6%;11;10;6;8;2;80%;2.6;1.5;7.6;6.8;305.6;8.55;15.4;432;-;-;71.3%;18.2%;23.7%;['Top Laner']
PCS/2020_Season/Summer_Season;Azir;20;21.5%;9;11;6;3;8;27.3%;1;3.27;3.73;1.44;291.55;9.4;12;387;-;-;55.3%;11.7%;23.2%;['Mid Laner']
PCS/2020_Season/Summer_Season;Jayce;18;19.4%;6;12;7;5;7;41.7%;2.42;3.67;4.25;1.82;247.25;8.05;11.6;376;-;-;58.4%;21.2%;22.2%;['Top Laner', 'Mid Laner']
PCS/2020_Season/Summer_Season;Camille;16;17.2%;3;13;6;4;9;30.8%;2.77;2.92;2.69;1.87;229.62;7.68;11.1;372;-;-;54.6%;27.7%;21.8%;['Top Laner']
PCS/2020_Season/Summer_Season;Ekko;16;17.2%;6;10;7;5;5;50%;3.5;1.9;6.5;5.26;229.3;7.04;12.3;376;-;-;78.7%;27.6%;21.4%;['Jungler', 'Mid Laner']
PCS/2020_Season/Summer_Season;Senna;16;17.2%;7;9;6;5;4;55.6%;2.22;1.22;7.44;7.91;171.89;5.62;10.5;343;-;-;79.8%;18.3%;19.8%;['Bot Laner', 'Support']
PCS/2020_Season/Summer_Season;Kennen;16;17.2%;7;9;6;4;5;44.4%;3.56;3.22;5.22;2.72;257.44;7.38;12.9;369;-;-;68.1%;27.6%;21.7%;['Top Laner']
PCS/2020_Season/Summer_Season;Olaf;15;16.1%;6;9;6;2;7;22.2%;2.44;2.22;3;2.45;176.67;5.77;9.9;323;-;-;74.2%;33.3%;20.1%;['Jungler']
PCS/2020_Season/Summer_Season;Tahm Kench;13;14%;5;8;4;5;3;62.5%;0.5;1.88;7.88;4.47;31.25;0.92;7.6;224;-;-;69.1%;4.1%;12.7%;['Support']
PCS/2020_Season/Summer_Season;Aatrox;12;12.9%;2;10;8;3;7;30%;2.2;3.4;4.5;1.97;236.4;7.4;11.3;355;-;-;65.7%;21.6%;21.7%;['Top Laner', 'Mid Laner']
PCS/2020_Season/Summer_Season;Corki;11;11.8%;5;6;3;4;2;66.7%;4.67;1.17;3.67;7.14;312.5;10.42;13.9;462;-;-;72.5%;40.6%;25.8%;['Mid Laner']
PCS/2020_Season/Summer_Season;Rek'Sai;9;9.7%;4;5;3;3;2;60%;3;2.4;6;3.75;177.8;5.38;10.9;329;-;-;64.3%;21.4%;18.8%;['Jungler']
PCS/2020_Season/Summer_Season;Lissandra;8;8.6%;2;6;4;4;2;66.7%;1.5;2.5;6.83;3.33;287.33;8.12;13.1;370;-;-;80.6%;14.5%;21.4%;['Mid Laner']
PCS/2020_Season/Summer_Season;Sivir;8;8.6%;2;6;4;3;3;50%;4.5;1.83;4.5;4.91;304.17;10.01;13.5;444;-;-;77.1%;38.6%;25.4%;['Bot Laner']
PCS/2020_Season/Summer_Season;Kindred;7;7.5%;2;5;4;4;1;80%;3.6;2;7.8;5.7;220;6.51;12.7;374;-;-;73.1%;23.1%;20.1%;['Jungler']
PCS/2020_Season/Summer_Season;Urgot;6;6.5%;2;4;2;3;1;75%;3;3.25;5.5;2.62;211.25;6.7;11.3;359;-;-;57.6%;20.3%;19.6%;['Top Laner']
PCS/2020_Season/Summer_Season;Irelia;6;6.5%;2;4;3;2;2;50%;3.75;4.75;5.5;1.95;269;8.22;12.7;389;-;-;77.1%;31.3%;22.8%;['Mid Laner', 'Top Laner']
PCS/2020_Season/Summer_Season;Karthus;6;6.5%;3;3;2;2;1;66.7%;7;2.67;9.33;6.13;253;7.11;14.6;410;-;-;86%;36.8%;22%;['Jungler']
PCS/2020_Season/Summer_Season;Fiddlesticks;6;6.5%;4;2;2;1;1;50%;3;3;5.5;2.83;216;6.55;11.1;338;-;-;73.9%;26.1%;19.7%;['Mid Laner']
PCS/2020_Season/Summer_Season;Pantheon;5;5.4%;1;4;4;1;3;25%;1.25;4.75;6.25;1.58;84.5;2.47;8.1;237;-;-;58.8%;9.8%;14.1%;['Support', 'Mid Laner']
PCS/2020_Season/Summer_Season;Morgana;5;5.4%;2;3;2;2;1;66.7%;2;1.33;9;8.25;233.67;7.43;11.4;363;-;-;73.3%;13.3%;19.9%;['Mid Laner']
PCS/2020_Season/Summer_Season;Kassadin;5;5.4%;3;2;2;1;1;50%;3;1.5;7;6.67;256;8.71;11.4;389;-;-;66.7%;20%;21.9%;['Mid Laner']
PCS/2020_Season/Summer_Season;Kai'Sa;4;4.3%;-;4;3;2;2;50%;3.75;2.5;3.75;3;322.5;9.52;14.9;440;-;-;62.5%;31.3%;25.4%;['Bot Laner']
PCS/2020_Season/Summer_Season;Miss Fortune;4;4.3%;-;4;4;0;4;0%;3.25;3;2.5;1.92;318.25;9.79;13.5;414;-;-;74.2%;41.9%;25.5%;['Bot Laner']
PCS/2020_Season/Summer_Season;Jhin;4;4.3%;1;3;3;2;1;66.7%;4;2.33;5.33;4;382.67;9.28;17.8;431;-;-;73.7%;31.6%;24.9%;['Bot Laner']
PCS/2020_Season/Summer_Season;Blitzcrank;4;4.3%;1;3;2;1;2;33.3%;2.67;4.33;4.67;1.69;28.67;0.89;7.3;228;-;-;71%;25.8%;13.9%;['Support']
PCS/2020_Season/Summer_Season;Caitlyn;4;4.3%;2;2;2;1;1;50%;2.5;1;2.5;5;355.5;9.97;15.8;444;16.5k;462.7;52.6%;26.3%;27%;['Bot Laner']
PCS/2020_Season/Summer_Season;Lucian;3;3.2%;-;3;2;1;2;33.3%;2;4.33;1.67;0.85;230.33;8.11;10.7;375;-;-;50%;27.3%;23.2%;['Mid Laner', 'Top Laner']
PCS/2020_Season/Summer_Season;Malphite;3;3.2%;-;3;3;0;3;0%;1;5;5;1.2;202;6.29;9.8;304;-;-;62.1%;10.3%;18.4%;['Top Laner']
PCS/2020_Season/Summer_Season;Maokai;3;3.2%;1;2;2;0;2;0%;0.5;4.5;2;0.56;159;5.49;7.8;271;-;-;71.4%;14.3%;18.3%;['Bot Laner', 'Top Laner']
PCS/2020_Season/Summer_Season;Jarvan IV;3;3.2%;2;1;1;1;0;100%;2;1;12;14;144;4.17;11.1;322;5.1k;146.9;100%;14.3%;17.6%;['Jungler']
PCS/2020_Season/Summer_Season;Kog'Maw;3;3.2%;2;1;1;0;1;0%;0;2;2;1;257;8.54;9.9;328;-;-;50%;0%;22.5%;['Bot Laner']
PCS/2020_Season/Summer_Season;Akali;2;2.2%;-;2;2;0;2;0%;3.5;4;1.5;1.25;231.5;7;11.1;336;-;-;52.6%;36.8%;19.7%;['Top Laner', 'Mid Laner']
PCS/2020_Season/Summer_Season;Shen;2;2.2%;-;2;2;0;2;0%;0.5;4;2.5;0.75;174;6.02;8.1;281;-;-;66.7%;11.1%;18.4%;['Top Laner']
PCS/2020_Season/Summer_Season;Ziggs;2;2.2%;-;2;2;0;2;0%;0.5;3;1.5;0.67;212;7.87;9;333;-;-;44.4%;11.1%;21.7%;['Bot Laner']
PCS/2020_Season/Summer_Season;Cassiopeia;2;2.2%;1;1;1;0;1;0%;2;3;5;2.33;252;7;11.5;320;-;-;87.5%;25%;20.1%;['Mid Laner']
PCS/2020_Season/Summer_Season;Elise;2;2.2%;1;1;1;0;1;0%;4;6;4;1.33;142;4.16;10.1;295;-;-;88.9%;44.4%;18.4%;['Jungler']
PCS/2020_Season/Summer_Season;Gragas;2;2.2%;1;1;1;0;1;0%;0;6;1;0.17;194;5.97;8.7;267;-;-;14.3%;0%;18%;['Top Laner']
PCS/2020_Season/Summer_Season;Heimerdinger;2;2.2%;1;1;1;0;1;0%;1;3;1;0.67;335;9.44;14;394;-;-;66.7%;33.3%;25.8%;['Mid Laner']
PCS/2020_Season/Summer_Season;Kayle;2;2.2%;1;1;1;0;1;0%;0;3;0;0;312;10.51;11.7;394;-;-;-nan%;-nan%;25.1%;['Top Laner']
PCS/2020_Season/Summer_Season;Qiyana;2;2.2%;1;1;1;0;1;0%;3;3;12;5;265;6.14;13.9;323;-;-;75%;15%;18.7%;['Mid Laner']
PCS/2020_Season/Summer_Season;Quinn;2;2.2%;1;1;1;0;1;0%;0;3;1;0.33;384;10.48;14.9;406;-;-;50%;0%;24.6%;['Top Laner']
PCS/2020_Season/Summer_Season;Shyvana;2;2.2%;1;1;1;0;1;0%;0;4;0;0;199;7.57;7.9;301;-;-;0%;0%;21.4%;['Top Laner']
PCS/2020_Season/Summer_Season;Taliyah;2;2.2%;1;1;1;0;1;0%;4;3;6;3.33;318;9.36;13.1;386;-;-;100%;40%;24.5%;['Mid Laner']
PCS/2020_Season/Summer_Season;Fiora;1;1.1%;-;1;1;1;0;100%;8;3;4;4;311;9.02;16.1;468;17.1k;497;66.7%;44.4%;25.9%;['Top Laner']
PCS/2020_Season/Summer_Season;Jax;1;1.1%;-;1;1;1;0;100%;3;1;6;9;276;8.24;13.9;416;-;-;40.9%;13.6%;21.5%;['Top Laner']
PCS/2020_Season/Summer_Season;Lux;1;1.1%;-;1;1;1;0;100%;1;3;11;4;47;1.29;9;247;11.5k;314.7;66.7%;5.6%;13.4%;['Support']
PCS/2020_Season/Summer_Season;Nunu;1;1.1%;-;1;1;1;0;100%;4;2;4;4;220;7.18;11.5;374;-;-;40%;20%;20.1%;['Mid Laner']
PCS/2020_Season/Summer_Season;Rakan;1;1.1%;-;1;1;1;0;100%;2;0;17;19;43;1.53;7.9;281;5.4k;194.1;86.4%;9.1%;14.2%;['Support']
PCS/2020_Season/Summer_Season;Vayne;1;1.1%;-;1;1;1;0;100%;3;1;6;9;230;6.66;12.9;373;12.1k;350.8;64.3%;21.4%;20.4%;['Top Laner']
PCS/2020_Season/Summer_Season;Xayah;1;1.1%;-;1;1;1;0;100%;8;0;5;13;273;9.73;13.9;496;13.1k;465.4;59.1%;36.4%;25%;['Bot Laner']
PCS/2020_Season/Summer_Season;Cho'Gath;1;1.1%;-;1;1;0;1;0%;3;2;3;3;232;8.26;9.8;349;-;-;85.7%;42.9%;23.9%;['Mid Laner']
PCS/2020_Season/Summer_Season;Gnar;1;1.1%;-;1;1;0;1;0%;0;4;0;0;212;8.09;8.7;332;-;-;-nan%;-nan%;23.3%;['Top Laner']
PCS/2020_Season/Summer_Season;Jinx;1;1.1%;-;1;1;0;1;0%;1;1;5;6;362;11.24;13.6;422;-;-;75%;12.5%;27.4%;['Bot Laner']
PCS/2020_Season/Summer_Season;Lulu;1;1.1%;-;1;1;0;1;0%;0;3;3;1;34;1.1;6.1;197;-;-;75%;0%;12.6%;['Support']
PCS/2020_Season/Summer_Season;Nocturne;1;1.1%;-;1;1;0;1;0%;1;3;1;0.67;132;5.02;7.3;276;-;-;66.7%;33.3%;19.7%;['Jungler']
PCS/2020_Season/Summer_Season;Pyke;1;1.1%;-;1;1;0;1;0%;1;3;3;1.33;36;1.25;6.3;219;-;-;57.1%;14.3%;15.3%;['Support']
PCS/2020_Season/Summer_Season;Ryze;1;1.1%;-;1;1;0;1;0%;3;9;6;1;241;6.66;12.8;353;-;-;81.8%;27.3%;20.6%;['Mid Laner']
PCS/2020_Season/Summer_Season;Sion;1;1.1%;-;1;1;0;1;0%;1;4;0;0.25;166;5.38;8.4;272;-;-;25%;25%;17.9%;['Top Laner']
PCS/2020_Season/Summer_Season;Garen;1;1.1%;1;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;[]
PCS/2021_Season/Summer_Season;Viego;90;96.8%;60;30;18;15;15;50%;4.33;2.73;5.5;3.6;194.47;6.51;11.4;381;12.1k;406.3;67.5%;29.7%;21.1%;['Jungler', 'Top Laner', 'Mid Laner']
PCS/2021_Season/Summer_Season;LeBlanc;90;96.8%;60;30;11;13;17;43.3%;3.5;2.57;5.53;3.52;227;7.26;11.5;368;17.5k;559.2;68.6%;26.6%;21.2%;['Mid Laner']
PCS/2021_Season/Summer_Season;Xin Zhao;86;92.5%;56;30;11;15;15;50%;3.3;4;6.33;2.41;162.7;5.59;10.2;350;11.6k;399.5;66.4%;22.8%;19.5%;['Jungler']
PCS/2021_Season/Summer_Season;Thresh;81;87.1%;47;34;12;19;15;55.9%;0.74;2.15;10.5;5.23;33.79;1.18;7;245;3.3k;113.4;71.5%;4.7%;13.5%;['Support']
PCS/2021_Season/Summer_Season;Leona;78;83.9%;19;59;12;26;33;44.1%;0.73;3.76;7.97;2.31;36.22;1.17;7.1;231;3.6k;117;64.9%;5.4%;13.2%;['Support']
PCS/2021_Season/Summer_Season;Gwen;75;80.6%;50;25;10;18;7;72%;3.48;2.12;5.04;4.02;246.96;7.83;12.5;395;14.2k;451.1;51.8%;21.2%;21.7%;['Top Laner', 'Jungler']
PCS/2021_Season/Summer_Season;Varus;73;78.5%;31;42;10;22;20;52.4%;4.19;2.1;5.6;4.67;276.88;8.98;12.9;419;21.1k;684.8;66.1%;28.3%;23.7%;['Bot Laner']
PCS/2021_Season/Summer_Season;Lee Sin;71;76.3%;24;47;17;22;25;46.8%;3.4;3.04;6.57;3.28;173.64;5.77;10.5;350;10.3k;341.5;70.1%;23.9%;19.9%;['Jungler', 'Top Laner', 'Mid Laner']
PCS/2021_Season/Summer_Season;Ziggs;69;74.2%;42;27;9;13;14;48.1%;2.74;2.22;6.85;4.32;275.26;8.93;12.6;410;22.1k;716.5;67.1%;19.2%;23.4%;['Bot Laner']
PCS/2021_Season/Summer_Season;Renekton;68;73.1%;39;29;12;20;9;69%;2.79;2.93;5.38;2.79;236.66;7.78;11.7;385;10.7k;352.7;54.4%;18.6%;20.9%;['Top Laner', 'Mid Laner']
PCS/2021_Season/Summer_Season;Diana;55;59.1%;26;29;10;15;14;51.7%;3.31;3.1;6.93;3.3;194.76;6.74;11;380;12.4k;428.3;75%;24.2%;20.9%;['Jungler']
PCS/2021_Season/Summer_Season;Aphelios;54;58.1%;15;39;10;25;14;64.1%;5.03;1.92;5.18;5.31;281.79;9.53;13.6;460;17.1k;577.1;64%;31.5%;24.9%;['Bot Laner']
PCS/2021_Season/Summer_Season;Jayce;43;46.2%;23;20;11;7;13;35%;3.05;3.75;4.05;1.89;253.35;8.08;12.1;384;21k;668.3;58.7%;25.2%;22.3%;['Top Laner', 'Mid Laner']
PCS/2021_Season/Summer_Season;Olaf;43;46.2%;30;13;7;6;7;46.2%;4;2.85;5.46;3.32;173.08;6.15;10.2;363;11.8k;419.9;72.8%;30.8%;20.5%;['Jungler']
PCS/2021_Season/Summer_Season;Ryze;42;45.2%;21;21;10;10;11;47.6%;3.48;3.43;5.76;2.69;258.48;8.88;12.1;415;13.2k;454.7;66.9%;25.2%;22.8%;['Mid Laner']
PCS/2021_Season/Summer_Season;Lucian;41;44.1%;33;8;5;5;3;62.5%;5.75;3;4.63;3.46;237.38;8.45;12.4;440;15.2k;540.7;66.4%;36.8%;23.7%;['Mid Laner', 'Top Laner']
PCS/2021_Season/Summer_Season;Camille;40;43%;13;27;9;14;13;51.9%;2.89;2.96;5.3;2.76;222.59;7.25;11.6;377;13k;422.9;54.6%;19.3%;21%;['Top Laner']
PCS/2021_Season/Summer_Season;Braum;40;43%;19;21;10;11;10;52.4%;0.62;3.29;11.24;3.61;34.43;1.08;7.6;238;5.7k;179.3;72.8%;3.8%;13.3%;['Support']
PCS/2021_Season/Summer_Season;Volibear;39;41.9%;10;29;12;14;15;48.3%;3.24;3.1;7.38;3.42;161.07;5.09;10.5;333;10.4k;330.3;68.6%;20.9%;18.8%;['Jungler', 'Top Laner']
PCS/2021_Season/Summer_Season;Nautilus;38;40.9%;14;24;11;8;16;33.3%;0.92;4.08;7.17;1.98;34.46;1.13;6.9;228;5k;163.1;65.5%;7.4%;13.5%;['Support']
PCS/2021_Season/Summer_Season;Ezreal;37;39.8%;10;27;9;17;10;63%;3.74;1.3;6.33;7.77;285.41;9.24;13.3;429;22.4k;726.3;64.3%;23.9%;23.5%;['Bot Laner', 'Mid Laner']
PCS/2021_Season/Summer_Season;Nocturne;37;39.8%;33;4;4;3;1;75%;4.25;3;5.25;3.17;203.75;6.63;11.5;375;9.7k;315.9;55.1%;24.6%;19.7%;['Jungler', 'Top Laner']
PCS/2021_Season/Summer_Season;Sylas;36;38.7%;19;17;8;8;9;47.1%;3.24;3.65;4.88;2.23;209.88;7.38;10.4;364;13.7k;480.2;63.9%;25.5%;20.9%;['Mid Laner']
PCS/2021_Season/Summer_Season;Kalista;32;34.4%;18;14;8;7;7;50%;3.64;2;4.86;4.25;259.29;9.14;12.2;431;11.2k;393.6;57.8%;24.8%;23.6%;['Bot Laner']
PCS/2021_Season/Summer_Season;Akali;32;34.4%;24;8;6;5;3;62.5%;3.88;1.75;3.75;4.36;209.25;7.56;10.7;385;12.2k;442.2;64.2%;32.6%;21.7%;['Mid Laner']
PCS/2021_Season/Summer_Season;Sett;28;30.1%;15;13;9;8;5;61.5%;2.54;3.54;6.08;2.43;194.69;6.74;10.5;363;11.9k;412;57.7%;17%;20%;['Top Laner', 'Mid Laner']
