championship_id;champion;games;pb;b;g;played_by_number_players;win;lose;winrate;kill;death;assist;kda;cs;csm;gold;gold_per_m;dmg;dmg_per_m;kpar;ks;gs;As
EU_LCS/2017_Season/Spring_Season;Ashe;80;51.3%;28;52;10;24;28;46.2%;2.38;2.23;5.46;3.52;309.87;8.63;14.1;393;-;-;63.6%;19.3%;22%;['Bot Laner']
EU_LCS/2017_Season/Spring_Season;Lee Sin;76;48.7%;29;47;10;25;22;53.2%;3.26;2.53;6.45;3.83;171.23;4.49;13;342;-;-;68.3%;22.9%;19.1%;['Jungler']
EU_LCS/2017_Season/Spring_Season;Tahm Kench;73;46.8%;41;32;9;18;14;56.3%;0.63;2.66;6.94;2.85;50.38;1.38;9.5;259;-;-;54.1%;4.5%;14.3%;['Support']
EU_LCS/2017_Season/Spring_Season;Karma;71;45.5%;19;52;11;22;30;42.3%;0.42;2.04;7;3.64;35.4;0.97;9.3;255;-;-;71.2%;4.1%;14.7%;['Support', 'Mid Laner']
EU_LCS/2017_Season/Spring_Season;Orianna;69;44.2%;36;33;10;15;18;45.5%;3.76;2.61;5.21;3.44;308.48;8.47;14.5;397;-;-;74.7%;31.3%;22.4%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Nautilus;65;41.7%;13;52;13;26;26;50%;1.27;2.56;6.08;2.87;232.21;6.34;12.2;334;-;-;65.1%;11.2%;19.1%;['Top Laner', 'Support']
EU_LCS/2017_Season/Spring_Season;Ivern;62;39.7%;32;30;10;18;12;60%;1.67;1.53;9.17;7.07;120.67;3.22;12.4;330;-;-;78.3%;12%;18.3%;['Jungler']
EU_LCS/2017_Season/Spring_Season;Lulu;61;39.1%;30;31;12;12;19;38.7%;0.45;2.9;6.9;2.53;28.55;0.77;9.5;255;-;-;66.7%;4.1%;14.6%;['Support']
EU_LCS/2017_Season/Spring_Season;Elise;59;37.8%;32;27;10;10;17;37%;2.52;2.85;4.26;2.38;163.44;4.54;12.3;342;-;-;58.7%;21.8%;19.4%;['Jungler']
EU_LCS/2017_Season/Spring_Season;Maokai;53;34%;12;41;9;20;21;48.8%;1.73;2.73;6.27;2.93;293.88;7.87;13.4;360;-;-;62.8%;13.6%;20.3%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Renekton;51;32.7%;28;23;9;12;11;52.2%;2.22;2.57;4.13;2.47;333.65;9;14.6;395;-;-;57%;19.9%;21.8%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Gragas;42;26.9%;16;26;11;12;14;46.2%;1.58;2.46;5.35;2.81;245.23;6.66;12.8;347;-;-;57.1%;13%;19.8%;['Top Laner', 'Jungler', 'Support']
EU_LCS/2017_Season/Spring_Season;Ezreal;40;25.6%;5;35;10;12;23;34.3%;2.97;1.6;4.17;4.46;338.09;8.82;15.1;394;-;-;65.4%;27.2%;22.7%;['Bot Laner', 'Mid Laner']
EU_LCS/2017_Season/Spring_Season;Cassiopeia;40;25.6%;26;14;8;6;8;42.9%;3.36;2.93;3.07;2.2;270.64;8.48;12.5;392;-;-;61.6%;32.2%;22.2%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Corki;39;25%;13;26;10;15;11;57.7%;4.08;1.96;4.69;4.47;328.08;8.91;15;408;-;-;69.5%;32.3%;22.9%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Caitlyn;37;23.7%;11;26;8;15;11;57.7%;2.58;1.96;4.04;3.37;314.23;9.14;13.9;405;-;-;55.8%;21.8%;22.6%;['Bot Laner']
EU_LCS/2017_Season/Spring_Season;Kennen;29;18.6%;14;15;6;8;7;53.3%;3.87;1.8;3.93;4.33;340.87;9.88;15.2;441;-;-;61.9%;30.7%;24.2%;['Top Laner', 'Bot Laner']
EU_LCS/2017_Season/Spring_Season;Vladimir;27;17.3%;13;14;7;6;8;42.9%;3.14;2.57;4.36;2.92;307.07;8.46;13.9;383;-;-;62.1%;26%;21.5%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Thresh;27;17.3%;16;11;6;9;2;81.8%;0.27;1.73;8.82;5.26;39.91;1.17;9;264;-;-;67.6%;2%;14%;['Support']
EU_LCS/2017_Season/Spring_Season;Poppy;26;16.7%;16;10;6;4;6;40%;1.4;2.1;4.6;2.86;283.1;8.36;12.2;359;-;-;63.8%;14.9%;21.2%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Rek'Sai;25;16%;3;22;9;7;15;31.8%;1.59;2.86;6.05;2.67;185.86;5.02;12.3;332;-;-;75.3%;15.7%;19.2%;['Jungler']
EU_LCS/2017_Season/Spring_Season;Miss Fortune;25;16%;11;14;9;5;9;35.7%;0.86;3.71;5.64;1.75;96.43;2.57;11;293;-;-;50.6%;6.7%;16.6%;['Support', 'Bot Laner']
EU_LCS/2017_Season/Spring_Season;Katarina;24;15.4%;18;6;5;1;5;16.7%;4.17;5.17;2.67;1.32;264.5;7.63;12.7;365;-;-;68.3%;41.7%;22.1%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Gnar;23;14.7%;11;12;5;8;4;66.7%;3.42;1.75;4;4.24;317.5;8.73;14.8;406;-;-;55.3%;25.5%;22%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Sivir;21;13.5%;8;13;6;9;4;69.2%;2.85;1.38;5.92;6.33;399.77;10.54;16.7;440;-;-;66.3%;21.5%;23.9%;['Bot Laner']
EU_LCS/2017_Season/Spring_Season;Talon;20;12.8%;12;8;5;2;6;25%;4.75;2.88;3.5;2.87;266.38;8.13;12.5;382;-;-;71.7%;41.3%;22.7%;['Mid Laner', 'Top Laner']
EU_LCS/2017_Season/Spring_Season;Bard;19;12.2%;7;12;5;8;4;66.7%;0.58;2.42;8.08;3.59;24.92;0.69;9.2;256;-;-;64.6%;4.3%;14.2%;['Support']
EU_LCS/2017_Season/Spring_Season;Gangplank;19;12.2%;13;6;4;4;2;66.7%;3.83;2.83;3.83;2.71;299.67;8.89;15.5;459;-;-;57.5%;28.7%;24.4%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Fiora;19;12.2%;15;4;4;1;3;25%;2.75;3;2.25;1.67;288.5;8.69;12.6;378;-;-;35.1%;19.3%;21.4%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Ahri;18;11.5%;6;12;6;6;6;50%;3.92;2.42;7.08;4.55;350.25;8.29;16.4;387;-;-;72.9%;26%;21.8%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Ziggs;18;11.5%;8;10;5;6;4;60%;2.5;1.6;4.5;4.38;378.7;9.46;16.5;413;-;-;67.3%;24%;22.8%;['Bot Laner']
EU_LCS/2017_Season/Spring_Season;Olaf;16;10.3%;8;8;3;2;6;25%;3.5;3.75;6;2.53;179.38;5.02;12.1;339;-;-;70.4%;25.9%;19.6%;['Jungler', 'Top Laner']
EU_LCS/2017_Season/Spring_Season;Fizz;16;10.3%;10;6;4;4;2;66.7%;5.33;2.17;5.83;5.15;283.33;8.27;14.2;413;-;-;67.7%;32.3%;22.3%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Ekko;15;9.6%;4;11;7;6;5;54.5%;3.18;2;4;3.59;311.73;8.95;14.4;414;-;-;58.5%;25.9%;22.4%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Nami;14;9%;4;10;7;0;10;0%;0;2.8;3.5;1.25;19;0.52;7.7;212;-;-;71.4%;0%;13.7%;['Support']
EU_LCS/2017_Season/Spring_Season;Zed;14;9%;8;6;6;3;3;50%;6.17;3;2.83;3;304;8.39;15;414;-;-;50.9%;34.9%;22.5%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Braum;13;8.3%;3;10;7;6;4;60%;0.3;2.9;9.4;3.34;49.5;1.5;8.8;267;-;-;75.2%;2.3%;14.7%;['Support']
EU_LCS/2017_Season/Spring_Season;Zilean;13;8.3%;3;10;6;6;4;60%;1.3;1.8;7.6;4.94;144.1;4.04;11.5;323;-;-;63.6%;9.3%;17.8%;['Support', 'Mid Laner']
EU_LCS/2017_Season/Spring_Season;Taliyah;13;8.3%;3;10;6;3;7;30%;1.6;2.5;4;2.24;305.2;8.94;12.8;376;-;-;60.2%;17.2%;22%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Swain;13;8.3%;8;5;2;5;0;100%;3.8;2.2;6.8;4.82;313.8;7.62;16.1;390;-;-;62.4%;22.4%;21%;['Mid Laner', 'Top Laner']
EU_LCS/2017_Season/Spring_Season;Viktor;12;7.7%;1;11;8;6;5;54.5%;3.64;2.91;4.82;2.91;411.82;9.02;18.1;397;-;-;62%;26.7%;22.4%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Lucian;12;7.7%;2;10;5;6;4;60%;3.8;1.3;5.6;7.23;301.9;8.95;14.3;424;-;-;61.4%;24.8%;23.1%;['Bot Laner']
EU_LCS/2017_Season/Spring_Season;Trundle;9;5.8%;4;5;3;2;3;40%;1.8;3.8;5.2;1.84;326.2;8.37;14.8;381;-;-;58.3%;15%;21.3%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Warwick;8;5.1%;2;6;3;4;2;66.7%;3;3;7;3.33;181.33;5.22;12.7;367;-;-;65.2%;19.6%;19.5%;['Jungler', 'Top Laner']
EU_LCS/2017_Season/Spring_Season;Kalista;8;5.1%;2;6;4;2;4;33.3%;2.5;2.67;4;2.44;341.83;9.22;14.7;396;-;-;61.9%;23.8%;22.7%;['Bot Laner']
EU_LCS/2017_Season/Spring_Season;Alistar;8;5.1%;2;6;6;1;5;16.7%;1.17;4.33;9;2.35;34.17;1;8.6;251;-;-;78.2%;9%;15%;['Support']
EU_LCS/2017_Season/Spring_Season;Kassadin;7;4.5%;3;4;3;4;0;100%;3.75;1;4.25;8;258.5;8.08;13;406;-;-;59.3%;27.8%;20.7%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Illaoi;6;3.8%;3;3;2;1;2;33.3%;2;2.67;2.33;1.63;352;9.46;14.6;392;-;-;48.1%;22.2%;22.8%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Azir;5;3.2%;1;4;4;2;2;50%;2.25;3;3;1.75;380;9.45;15.9;396;-;-;50%;21.4%;22.5%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Kled;5;3.2%;1;4;4;0;4;0%;1.25;3.75;4.5;1.53;300;7.9;13.2;348;-;-;62.2%;13.5%;21.2%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Nocturne;5;3.2%;3;2;2;1;1;50%;3;5;5.5;1.7;209.5;5.44;13.4;347;-;-;50%;17.6%;19.3%;['Jungler']
EU_LCS/2017_Season/Spring_Season;Kayle;5;3.2%;4;1;1;1;0;100%;2;0;1;3;270;10.87;11;443;-;-;30%;20%;22.9%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Draven;4;2.6%;2;2;1;2;0;100%;5;1.5;4.5;6.33;258;7.35;16;456;-;-;73.1%;38.5%;23.3%;['Bot Laner']
EU_LCS/2017_Season/Spring_Season;Taric;3;1.9%;-;3;2;2;1;66.7%;0.67;0.67;9;14.5;50.67;1.48;9;263;-;-;76.3%;5.3%;14.7%;['Support']
EU_LCS/2017_Season/Spring_Season;Hecarim;3;1.9%;1;2;2;1;1;50%;7;3.5;5;3.43;155;5.91;11.4;435;-;-;92.3%;53.8%;23.8%;['Jungler']
EU_LCS/2017_Season/Spring_Season;Soraka;3;1.9%;1;2;1;1;1;50%;0.5;1;7;7.5;15;0.43;9.7;276;-;-;71.4%;4.8%;16%;['Support']
EU_LCS/2017_Season/Spring_Season;Zac;3;1.9%;1;2;1;1;1;50%;1.5;2;9.5;5.5;134;4.64;9.3;320;-;-;73.3%;10%;18.5%;['Jungler']
EU_LCS/2017_Season/Spring_Season;Kog'Maw;3;1.9%;1;2;2;0;2;0%;2.5;3.5;5;2.14;331;8.68;14.1;370;-;-;83.3%;27.8%;22.6%;['Mid Laner', 'Bot Laner']
EU_LCS/2017_Season/Spring_Season;Nidalee;2;1.3%;-;2;2;2;0;100%;6.5;1;10.5;17;204;5.77;14.8;419;-;-;87.2%;33.3%;21.4%;['Jungler']
EU_LCS/2017_Season/Spring_Season;Brand;2;1.3%;-;2;2;1;1;50%;1;2.5;7.5;3.4;31.5;0.77;11.4;278;-;-;58.6%;6.9%;14.6%;['Support']
EU_LCS/2017_Season/Spring_Season;Shaco;2;1.3%;-;2;1;0;2;0%;4;7.5;4.5;1.13;93;3.39;8.8;321;-;-;60.7%;28.6%;19.8%;['Jungler']
EU_LCS/2017_Season/Spring_Season;Sion;2;1.3%;-;2;2;0;2;0%;1;7.5;7;1.07;156.5;4.64;10;297;-;-;61.5%;7.7%;18%;['Top Laner', 'Support']
EU_LCS/2017_Season/Spring_Season;Fiddlesticks;2;1.3%;1;1;1;0;1;0%;3;4;6;2.25;37;0.77;13.1;273;-;-;47.4%;15.8%;15.6%;['Support']
EU_LCS/2017_Season/Spring_Season;Nasus;2;1.3%;1;1;1;0;1;0%;0;1;2;2;340;8.5;14.4;360;-;-;50%;0%;22.3%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Xerath;2;1.3%;1;1;1;0;1;0%;4;3;3;2.33;318;7.8;14.5;356;-;-;63.6%;36.4%;21.7%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Evelynn;2;1.3%;2;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;[]
EU_LCS/2017_Season/Spring_Season;Anivia;1;0.6%;-;1;1;1;0;100%;2;3;5;2.33;481;8.99;21;392;-;-;58.3%;16.7%;22.5%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Mordekaiser;1;0.6%;-;1;1;1;0;100%;4;1;13;17;216;7.92;12.2;447;-;-;89.5%;21.1%;21.8%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Singed;1;0.6%;-;1;1;1;0;100%;1;1;11;12;316;8.55;14.6;395;-;-;85.7%;7.1%;20.3%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Blitzcrank;1;0.6%;-;1;1;0;1;0%;0;4;7;1.75;31;0.72;10.7;247;-;-;58.3%;0%;14.4%;['Support']
EU_LCS/2017_Season/Spring_Season;Lux;1;0.6%;-;1;1;0;1;0%;4;5;3;1.4;219;7.9;10;361;-;-;77.8%;44.4%;23.1%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Riven;1;0.6%;-;1;1;0;1;0%;5;3;1;2;362;8.16;16;360;-;-;50%;41.7%;22%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Teemo;1;0.6%;-;1;1;0;1;0%;1;10;2;0.3;189;6.44;9.1;310;-;-;20%;6.7%;19.2%;['Top Laner']
EU_LCS/2017_Season/Spring_Season;Tristana;1;0.6%;-;1;1;0;1;0%;3;4;1;1;347;9.2;14.4;382;-;-;66.7%;50%;23.3%;['Bot Laner']
EU_LCS/2017_Season/Spring_Season;Twisted Fate;1;0.6%;-;1;1;0;1;0%;3;3;9;4;169;6.18;10.2;373;-;-;70.6%;17.6%;21.8%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Yasuo;1;0.6%;-;1;1;0;1;0%;2;8;3;0.63;188;6.84;8.5;309;-;-;45.5%;18.2%;20.2%;['Mid Laner']
EU_LCS/2017_Season/Spring_Season;Urgot;1;0.6%;1;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;[]
EU_LCS/2017_Season/Spring_Season;Yorick;1;0.6%;1;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;[]
EU_LCS/2018_Season/Spring_Season;Ryze;88;96.7%;56;32;10;15;17;46.9%;3.06;1.69;4.22;4.31;412.53;10.64;16.9;437;-;-;73.7%;31%;23.4%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Sejuani;82;90.1%;27;55;11;22;33;40%;1.27;2;5.8;3.54;187.04;4.71;12;303;-;-;73%;13.1%;17%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Braum;80;87.9%;26;54;11;24;30;44.4%;0.39;2.35;6.78;3.05;81.09;2.08;9.8;252;-;-;72.3%;3.9%;14.1%;['Support']
EU_LCS/2018_Season/Spring_Season;Tahm Kench;80;87.9%;47;33;10;18;15;54.5%;0.42;2.55;5.64;2.38;85.94;2.1;10.8;263;-;-;64.1%;4.5%;14.4%;['Support']
EU_LCS/2018_Season/Spring_Season;Azir;74;81.3%;22;52;11;23;29;44.2%;2.75;2.02;3.42;3.06;390.94;10;16.1;410;-;-;73.8%;32.9%;23.2%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Camille;72;79.1%;51;21;11;14;7;66.7%;2.95;1.9;3.95;3.63;323.67;8.87;14.6;401;-;-;65.9%;28.2%;21.7%;['Top Laner', 'Jungler']
EU_LCS/2018_Season/Spring_Season;Tristana;69;75.8%;27;42;11;25;17;59.5%;3.33;1.1;4.14;6.83;423.26;11.11;17.3;454;-;-;76.6%;34.1%;25.3%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Galio;69;75.8%;54;15;9;8;7;53.3%;2.93;2.2;5;3.61;333.2;8.83;14.7;390;-;-;75.3%;27.8%;21.4%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Caitlyn;62;68.1%;29;33;9;16;17;48.5%;2.82;1.21;3.21;4.97;388.06;10.8;15.8;439;-;-;70.8%;33.1%;24.7%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Zac;59;64.8%;25;34;12;20;14;58.8%;0.79;1.38;6.62;5.36;167.76;4.45;11.2;297;-;-;74.8%;8%;16.5%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Jarvan IV;55;60.4%;23;32;11;21;11;65.6%;1.16;1.91;8.03;4.82;180.66;4.75;11.9;314;-;-;85.5%;10.8%;16.9%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Xayah;53;58.2%;29;24;7;11;13;45.8%;3.54;1.79;4.13;4.28;422.13;10.78;17.4;443;-;-;77.3%;35.7%;25%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Kalista;53;58.2%;44;9;7;2;7;22.2%;2.78;3.11;3;1.86;368.22;10.2;14.9;413;-;-;66.7%;32.1%;23.6%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Zoe;51;56%;32;19;9;11;8;57.9%;3.37;1.53;3.79;4.69;339.74;8.93;15.2;399;-;-;69.4%;32.7%;21.8%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Gangplank;48;52.7%;23;25;9;13;12;52%;2.44;1.72;5.68;4.72;392.4;9.73;19.1;473;-;-;71%;21.3%;25.2%;['Top Laner']
EU_LCS/2018_Season/Spring_Season;Ornn;47;51.6%;19;28;12;18;10;64.3%;1.32;2.14;5.54;3.2;289.68;7.08;14;342;-;-;66.4%;12.8%;18.7%;['Top Laner', 'Support']
EU_LCS/2018_Season/Spring_Season;Gnar;46;50.5%;14;32;9;10;22;31.3%;1.66;2.22;3.53;2.34;360.44;9.16;15.1;385;-;-;61.5%;19.6%;21.7%;['Top Laner']
EU_LCS/2018_Season/Spring_Season;Skarner;43;47.3%;32;11;7;6;5;54.5%;0.82;2.09;6.36;3.43;183.91;4.68;11.8;300;-;-;74.5%;8.5%;17%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Ezreal;42;46.2%;15;27;10;11;16;40.7%;2.44;1.56;4.93;4.74;389.93;9.97;16.8;429;-;-;75.4%;25%;23.5%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Kha'Zix;38;41.8%;18;20;9;14;6;70%;2.05;1.6;4.85;4.31;203.2;5.46;12.4;334;-;-;63.3%;18.8%;18.1%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Alistar;38;41.8%;22;16;7;8;8;50%;0.5;2.69;5.94;2.4;58.75;1.57;8.9;238;-;-;73%;5.7%;13.3%;['Support']
EU_LCS/2018_Season/Spring_Season;Varus;37;40.7%;20;17;6;8;9;47.1%;2.41;2.06;5.18;3.69;430.29;10.14;18;424;-;-;69.4%;22%;23%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Kog'Maw;36;39.6%;21;15;8;8;7;53.3%;3.67;0.93;3.93;8.14;403;10.15;17;428;-;-;80.3%;38.7%;23.7%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Cho'Gath;33;36.3%;11;22;8;11;11;50%;2.14;2.86;3.45;1.95;309.05;8.1;13.9;364;-;-;60.9%;23.3%;20.3%;['Top Laner']
EU_LCS/2018_Season/Spring_Season;Sion;32;35.2%;13;19;14;9;10;47.4%;1.16;1.47;6.63;5.29;320.53;8.1;14.2;359;-;-;69.2%;10.3%;20.4%;['Top Laner', 'Mid Laner']
EU_LCS/2018_Season/Spring_Season;Taric;29;31.9%;12;17;8;8;9;47.1%;0.47;1.47;6.65;4.84;72.29;1.94;9.2;247;-;-;77.6%;5.1%;13.8%;['Support']
EU_LCS/2018_Season/Spring_Season;Rakan;27;29.7%;7;20;7;8;12;40%;0.65;2.9;7.95;2.97;26.4;0.66;9.9;248;-;-;80.4%;6.1%;14%;['Support']
EU_LCS/2018_Season/Spring_Season;Corki;25;27.5%;8;17;8;9;8;52.9%;3.41;2.29;3.82;3.15;457.47;10.86;18.7;444;-;-;69.9%;33%;24.9%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Vladimir;25;27.5%;9;16;8;4;12;25%;1.94;2.88;3.06;1.74;317.31;8.88;13.8;385;-;-;57.1%;22.1%;22.2%;['Top Laner', 'Mid Laner']
EU_LCS/2018_Season/Spring_Season;Janna;25;27.5%;14;11;7;5;6;45.5%;0.27;1.27;4.64;3.86;20.09;0.56;8.4;235;-;-;77.1%;4.3%;13.6%;['Support']
EU_LCS/2018_Season/Spring_Season;Shen;24;26.4%;16;8;8;5;3;62.5%;1.75;2.13;7;4.12;237.5;6.25;13.1;345;-;-;78.7%;15.7%;19%;['Top Laner', 'Support']
EU_LCS/2018_Season/Spring_Season;Thresh;20;22%;10;10;4;8;2;80%;0.8;1.7;8.9;5.71;58.9;1.61;9.4;259;-;-;70.8%;5.8%;13.4%;['Support']
EU_LCS/2018_Season/Spring_Season;Olaf;19;20.9%;14;5;4;1;4;20%;2.8;1.4;5.6;6;197.2;5.31;12;323;-;-;89.4%;29.8%;18.7%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Jax;16;17.6%;5;11;6;4;7;36.4%;1.27;1.36;2.82;3;236;6.48;12.2;336;-;-;55.6%;17.3%;18.9%;['Jungler', 'Top Laner']
EU_LCS/2018_Season/Spring_Season;Cassiopeia;15;16.5%;12;3;3;1;2;33.3%;3.33;3;3.67;2.33;361;8.86;15.5;380;-;-;72.4%;34.5%;22%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Taliyah;12;13.2%;8;4;4;3;1;75%;1;2.75;3.75;1.73;326.25;8.93;13.6;372;-;-;57.6%;12.1%;20.6%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Malzahar;12;13.2%;9;3;3;2;1;66.7%;2;2.33;4;2.57;319.67;9.7;14.1;426;-;-;85.7%;28.6%;23%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Sivir;11;12.1%;6;5;2;3;2;60%;4.6;1.6;4.8;5.88;600;12.4;24;495;-;-;88.7%;43.4%;27.4%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Jinx;11;12.1%;8;3;3;3;0;100%;4.67;1;5.33;10;475;11.09;19.9;465;-;-;78.9%;36.8%;25.3%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Zilean;10;11%;5;5;2;4;1;80%;0.6;2.2;7.8;3.82;45;1.03;11.4;262;-;-;89.4%;6.4%;14.6%;['Support']
EU_LCS/2018_Season/Spring_Season;Jayce;10;11%;7;3;3;1;2;33.3%;1.33;3.33;5;1.9;357.67;10;13.7;383;-;-;65.5%;13.8%;22.1%;['Top Laner']
EU_LCS/2018_Season/Spring_Season;Evelynn;10;11%;8;2;2;0;2;0%;1;1;1.5;2.5;161.5;5.01;10.2;318;-;-;71.4%;28.6%;19.8%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Veigar;9;9.9%;3;6;5;4;2;66.7%;4.17;0.83;4.83;10.8;357.33;9.3;15.9;415;-;-;75%;34.7%;22.7%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Kassadin;9;9.9%;3;6;6;3;3;50%;2.17;1.83;5.33;4.09;357.67;9.43;15;395;-;-;76.3%;22%;22.4%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Morgana;9;9.9%;4;5;4;3;2;60%;0.8;1.4;7.2;5.71;19.4;0.59;8.4;253;-;-;93%;9.3%;14.3%;['Support']
EU_LCS/2018_Season/Spring_Season;Swain;8;8.8%;4;4;4;4;0;100%;2.25;3.25;6.5;2.69;295.75;8.17;14.2;393;-;-;55.6%;14.3%;20.3%;['Top Laner']
EU_LCS/2018_Season/Spring_Season;Anivia;8;8.8%;4;4;3;1;3;25%;2.75;2.25;4.75;3.33;368.75;8.5;16.2;372;-;-;76.9%;28.2%;22.1%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Trundle;8;8.8%;6;2;1;1;1;50%;0;3;3;1;297;8.29;12.4;345;-;-;50%;0%;20.6%;['Top Laner']
EU_LCS/2018_Season/Spring_Season;Maokai;7;7.7%;-;7;5;2;5;28.6%;0.86;2.57;4.71;2.17;282;7.29;13;337;-;-;70.9%;10.9%;19.9%;['Top Laner']
EU_LCS/2018_Season/Spring_Season;Rengar;6;6.6%;3;3;2;0;3;0%;1.67;2.67;3;1.75;311.67;6.79;16;349;-;-;63.6%;22.7%;18.4%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Nunu;6;6.6%;4;2;2;1;1;50%;1;3;7.5;2.83;219.5;4.33;15.1;297;-;-;81%;9.5%;16.1%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Twitch;6;6.6%;4;2;2;1;1;50%;5;3;5;3.33;304.5;9.6;13.6;429;-;-;87%;43.5%;23.5%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Orianna;4;4.4%;-;4;2;3;1;75%;3.25;1.25;5.75;7.2;359;10.04;15.2;426;-;-;73.5%;26.5%;22.5%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Lulu;4;4.4%;1;3;2;2;1;66.7%;0.33;0.67;4;6.5;30.33;0.97;8.2;261;-;-;54.2%;4.2%;14.2%;['Support']
EU_LCS/2018_Season/Spring_Season;Viktor;4;4.4%;1;3;3;2;1;66.7%;3;0.33;1.67;14;405.67;9.93;16.3;398;-;-;66.7%;42.9%;23.5%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;LeBlanc;4;4.4%;2;2;2;0;2;0%;5;3.5;2.5;2.14;378.5;8.27;17.3;378;-;-;71.4%;47.6%;21.9%;['Mid Laner']
EU_LCS/2018_Season/Spring_Season;Fiora;4;4.4%;3;1;1;0;1;0%;0;6;0;0;244;8.1;10.2;337;-;-;0%;0%;22%;['Top Laner']
EU_LCS/2018_Season/Spring_Season;Gragas;3;3.3%;-;3;3;1;2;33.3%;0.67;2.67;3.33;1.5;152;4.27;9.9;278;-;-;50%;8.3%;16.4%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Ivern;3;3.3%;1;2;1;2;0;100%;1;0.5;7;16;158.5;3.21;14.9;301;-;-;84.2%;10.5%;16.2%;['Jungler']
EU_LCS/2018_Season/Spring_Season;Ziggs;3;3.3%;2;1;1;1;0;100%;5;1;3;8;440;11.07;20.4;514;-;-;57.1%;35.7%;24.8%;['Bot Laner']
EU_LCS/2018_Season/Spring_Season;Poppy;3;3.3%;2;1;1;0;1;0%;3;2;2;2.5;346;7.06;16.3;333;-;-;62.5%;37.5%;20.1%;['Top Laner']
