championship_id;champion;games;pb;b;g;played_by_number_players;win;lose;winrate;kill;death;assist;kda;cs;csm;gold;gold_per_m;dmg;dmg_per_m;kpar;ks;gs;As
LCK/2022_Season/Spring_Season;Sylas;21;9.9%;10;11;7;4;7;36.4%;2.45;2.45;2.91;2.19;247.45;7.94;11.4;365;10.8k;347.3;67%;30.7%;21.6%;['Mid Laner', 'Top Laner']
LCK/2022_Season/Spring_Season;Kai'Sa;20;9.4%;5;15;7;8;7;53.3%;5;2;5;5;311.87;9.29;14.7;437;20.7k;616.8;67%;33.5%;23.6%;['Bot Laner', 'Mid Laner']
LCK/2022_Season/Spring_Season;Lux;19;9%;3;16;9;9;7;56.3%;0.81;2.56;8.06;3.46;30.31;0.84;8.6;240;10.4k;290.6;72.4%;6.6%;13.5%;['Support']
LCK/2022_Season/Spring_Season;Lulu;19;9%;8;11;7;6;5;54.5%;0.55;1.64;7.73;5.06;21.55;0.6;8.2;230;4.3k;120.7;81.3%;5.4%;13.2%;['Support']
LCK/2022_Season/Spring_Season;Galio;18;8.5%;3;15;10;6;9;40%;2.13;2.2;6.47;3.91;226.53;7.25;11;352;11.2k;359.4;77.2%;19.2%;20.2%;['Mid Laner', 'Support']
LCK/2022_Season/Spring_Season;Zoe;18;8.5%;8;10;7;5;5;50%;2;1.3;3;3.85;262.7;7.85;11.9;356;14k;419.1;54.9%;22%;20.8%;['Mid Laner']
LCK/2022_Season/Spring_Season;Sett;17;8%;6;11;3;6;5;54.5%;2.09;3.36;5.91;2.38;50.27;1.37;9.1;248;6.6k;179.9;54.7%;14.3%;13.5%;['Support']
LCK/2022_Season/Spring_Season;Kalista;17;8%;11;6;2;3;3;50%;3.5;1.5;4.17;5.11;350.67;10.2;15.4;447;13.2k;384.8;65.7%;30%;24.7%;['Bot Laner']
LCK/2022_Season/Spring_Season;Veigar;15;7.1%;6;9;4;5;4;55.6%;4;1.56;4.56;5.5;298.11;8.91;13.6;407;14.4k;429.8;68.1%;31.9%;22.7%;['Mid Laner']
LCK/2022_Season/Spring_Season;Zilean;12;5.7%;2;10;5;7;3;70%;0.7;1.5;8.7;6.27;106.3;3.21;9;270;4.8k;145.9;79%;5.9%;15.3%;['Support', 'Mid Laner']
LCK/2022_Season/Spring_Season;Trundle;12;5.7%;2;10;7;2;8;20%;1.8;2.5;4.4;2.48;140.7;4.5;9.2;293;6.7k;213.3;75.6%;22%;17.3%;['Jungler', 'Support']
LCK/2022_Season/Spring_Season;Rek'Sai;11;5.2%;3;8;3;3;5;37.5%;3.5;3.25;5.25;2.69;178.88;5.65;10.9;345;9.2k;291.6;52.6%;21.1%;18.6%;['Jungler']
LCK/2022_Season/Spring_Season;Varus;11;5.2%;3;8;4;3;5;37.5%;2.25;2.38;4.88;3;334.13;9.15;14.4;396;17.9k;490.8;69.5%;22%;23.2%;['Bot Laner']
LCK/2022_Season/Spring_Season;Jax;11;5.2%;4;7;4;4;3;57.1%;3.29;2.57;2.43;2.22;243.43;8.16;11.9;398;11.9k;400.6;41.7%;24%;21.6%;['Top Laner']
LCK/2022_Season/Spring_Season;Akshan;11;5.2%;8;3;3;1;2;33.3%;3;2;2;2.5;311;8.82;14.1;399;13k;369.8;55.6%;33.3%;22.9%;['Top Laner']
LCK/2022_Season/Spring_Season;Sion;10;4.7%;1;9;5;3;6;33.3%;1.11;2.67;4.78;2.21;235.33;6.94;10.8;319;10.1k;299.1;54.6%;10.3%;18.8%;['Top Laner']
LCK/2022_Season/Spring_Season;Samira;10;4.7%;2;8;6;4;4;50%;4.13;3.25;3.5;2.35;256.5;8.86;12.3;425;11.6k;400.4;64.9%;35.1%;23.9%;['Bot Laner']
LCK/2022_Season/Spring_Season;Kennen;10;4.7%;4;6;4;5;1;83.3%;2.67;1.83;6.83;5.18;296.33;8.11;14.5;396;19k;520.1;58.2%;16.3%;21.2%;['Top Laner']
LCK/2022_Season/Spring_Season;Lissandra;10;4.7%;6;4;4;3;1;75%;0.75;1.5;7.5;5.5;253;7.89;11.3;351;10.5k;326.9;75%;6.8%;19.5%;['Mid Laner']
LCK/2022_Season/Spring_Season;Ziggs;10;4.7%;6;4;3;2;2;50%;1.75;1.5;5.25;4.67;266;8.88;11.8;395;16.2k;540.4;56%;14%;21.7%;['Bot Laner']
LCK/2022_Season/Spring_Season;Fiora;9;4.2%;1;8;7;6;2;75%;2.63;2.25;3.75;2.83;263.75;8.33;12.7;403;18.9k;597.7;51.5%;21.2%;21.9%;['Top Laner']
LCK/2022_Season/Spring_Season;Braum;9;4.2%;1;8;6;1;7;12.5%;0.25;3;4;1.42;33.5;0.93;7.4;206;4.3k;118.7;63%;3.7%;12.4%;['Support']
LCK/2022_Season/Spring_Season;Rell;8;3.8%;-;8;3;5;3;62.5%;0.13;3.5;8;2.32;40.75;1.13;7.6;209;3.1k;85.5;63.7%;1%;12%;['Support']
LCK/2022_Season/Spring_Season;Nidalee;8;3.8%;1;7;5;2;5;28.6%;3.57;1.57;4.29;5;211.86;5.87;12.5;346;16.7k;461.7;68.8%;31.3%;19.8%;['Jungler']
LCK/2022_Season/Spring_Season;Gangplank;6;2.8%;-;6;5;4;2;66.7%;3;1.33;4.83;5.88;272.33;8.7;13.9;444;20.6k;656.2;66.2%;25.4%;24.1%;['Top Laner']
LCK/2022_Season/Spring_Season;Olaf;6;2.8%;2;4;3;2;2;50%;2.75;1.75;2.25;2.86;175.75;5.19;10.7;317;9.4k;276.2;62.5%;34.4%;17.9%;['Jungler']
LCK/2022_Season/Spring_Season;Yone;6;2.8%;3;3;2;2;1;66.7%;3.33;1.67;4.33;4.6;319.33;9.69;14.3;434;16.3k;494.3;53.5%;23.3%;23.2%;['Mid Laner']
LCK/2022_Season/Spring_Season;Malphite;5;2.4%;2;3;3;2;1;66.7%;0.67;3.67;7;2.09;194;6.13;10;318;12.2k;384.5;52.3%;4.5%;17.9%;['Top Laner']
LCK/2022_Season/Spring_Season;Tristana;4;1.9%;-;4;3;1;3;25%;2.75;3.5;3.75;1.86;342.75;9.94;14.6;423;13.5k;392;56.5%;23.9%;24.6%;['Bot Laner']
LCK/2022_Season/Spring_Season;Lucian;4;1.9%;1;3;3;0;3;0%;1.67;2.33;3.33;2.14;304.67;10.01;12.2;400;14.8k;486.9;65.2%;21.7%;24.8%;['Bot Laner', 'Mid Laner']
LCK/2022_Season/Spring_Season;Senna;4;1.9%;1;3;3;0;3;0%;1.67;2.33;3.33;2.14;153.33;4.27;11.4;318;19.4k;540.9;83.3%;27.8%;19.8%;['Bot Laner']
LCK/2022_Season/Spring_Season;Talon;4;1.9%;2;2;2;2;0;100%;2;2.5;7;3.6;237;7.32;12.7;393;15.5k;479.9;66.7%;14.8%;20.2%;['Jungler']
LCK/2022_Season/Spring_Season;Yasuo;4;1.9%;2;2;2;0;2;0%;2.5;2;2;2.25;329;8.97;14.4;392;8.7k;236.6;52.9%;29.4%;23.6%;['Mid Laner', 'Top Laner']
LCK/2022_Season/Spring_Season;Ornn;3;1.4%;-;3;3;1;2;33.3%;2;4.33;7.67;2.23;222.33;6.39;11.4;327;12k;345.2;72.5%;15%;19.7%;['Top Laner']
LCK/2022_Season/Spring_Season;Seraphine;3;1.4%;-;3;3;1;2;33.3%;0;1.67;7;4.2;28.33;0.9;7.4;237;5.1k;163;75%;0%;13.3%;['Support']
LCK/2022_Season/Spring_Season;Aatrox;3;1.4%;1;2;2;2;0;100%;2.5;1.5;7;6.33;329.5;8.81;15.2;407;17.2k;458.7;48.7%;12.8%;21.9%;['Top Laner']
LCK/2022_Season/Spring_Season;Vayne;2;0.9%;-;2;2;2;0;100%;4.5;0.5;4.5;18;276.5;9.86;13.1;468;10.2k;362.6;60%;30%;23.9%;['Bot Laner']
LCK/2022_Season/Spring_Season;Sona;2;0.9%;-;2;2;1;1;50%;0.5;2;7.5;4;24;0.63;9.1;241;5.4k;142.2;88.9%;5.6%;13.5%;['Support']
LCK/2022_Season/Spring_Season;Blitzcrank;2;0.9%;-;2;2;0;2;0%;0;4.5;4.5;1;32;0.91;7.4;210;4.1k;116;45%;0%;12.9%;['Support']
LCK/2022_Season/Spring_Season;Sejuani;2;0.9%;-;2;2;0;2;0%;1;2.5;5.5;2.6;218.5;6.38;11;322;13.7k;399.8;76.5%;11.8%;19.7%;['Jungler', 'Top Laner']
LCK/2022_Season/Spring_Season;Janna;2;0.9%;1;1;1;1;0;100%;0;0;8;8;21;0.65;7.5;232;1.8k;54.5;80%;0%;12.8%;['Support']
LCK/2022_Season/Spring_Season;Lillia;2;0.9%;1;1;1;0;1;0%;6;1;0;6;226;6.39;13.9;392;7.4k;209.3;85.7%;85.7%;23.3%;['Jungler']
LCK/2022_Season/Spring_Season;Malzahar;1;0.5%;-;1;1;1;0;100%;2;2;8;5;319;8.04;15.1;380;11.3k;283.4;71.4%;14.3%;20.7%;['Mid Laner']
LCK/2022_Season/Spring_Season;Morgana;1;0.5%;-;1;1;1;0;100%;0;4;19;4.75;19;0.58;9.5;291;12.8k;392.8;86.4%;0%;14.3%;['Support']
LCK/2022_Season/Spring_Season;Nocturne;1;0.5%;-;1;1;1;0;100%;1;1;8;9;196;5.59;11;314;10.6k;302.3;75%;8.3%;17.1%;['Jungler']
LCK/2022_Season/Spring_Season;Rumble;1;0.5%;-;1;1;1;0;100%;4;2;9;6.5;255;7.96;13.4;418;22.9k;716.1;44.8%;13.8%;21.2%;['Top Laner']
LCK/2022_Season/Spring_Season;Singed;1;0.5%;-;1;1;1;0;100%;1;6;8;1.5;26;0.74;7.6;215;4.2k;119.6;60%;6.7%;11.7%;['Support']
LCK/2022_Season/Spring_Season;Sivir;1;0.5%;-;1;1;1;0;100%;5;2;8;6.5;417;10.71;18.4;474;15.7k;402.4;72.2%;27.8%;25.4%;['Bot Laner']
LCK/2022_Season/Spring_Season;Zac;1;0.5%;-;1;1;1;0;100%;2;1;6;8;34;1.71;5.6;283;4.3k;216.4;36.4%;9.1%;12.1%;['Support']
LCK/2022_Season/Spring_Season;Cassiopeia;1;0.5%;-;1;1;0;1;0%;2;0;6;8;355;8.11;15.9;362;12.2k;278.8;53.3%;13.3%;21.2%;['Mid Laner']
LCK/2022_Season/Spring_Season;Kassadin;1;0.5%;-;1;1;0;1;0%;7;5;9;3.2;402;8.35;19.5;405;29.3k;609.3;66.7%;29.2%;23.3%;['Mid Laner']
LCK/2022_Season/Spring_Season;Nami;1;0.5%;-;1;1;0;1;0%;1;1;6;7;15;0.47;7;218;3.8k;119.3;63.6%;9.1%;12.4%;['Support']
LCK/2022_Season/Spring_Season;Udyr;1;0.5%;-;1;1;0;1;0%;0;1;1;1;203;7.06;9.6;333;5.9k;204.6;100%;0%;20.5%;['Jungler']
LCK/2022_Season/Spring_Season;Vi;1;0.5%;-;1;1;0;1;0%;1;2;4;2.5;202;5.86;10.8;312;7.7k;224.4;83.3%;16.7%;19.7%;['Jungler']
LCK/2022_Season/Spring_Season;Vladimir;1;0.5%;-;1;1;0;1;0%;1;4;6;1.75;342;7.9;14.9;344;15.2k;351.4;70%;10%;20.8%;['Top Laner']
LCK/2023_Season/Spring_Season;Ashe;208;95.4%;175;33;13;18;15;54.5%;0.88;2.24;7.73;3.84;87.21;2.64;9.1;276;12.3k;372.1;73.2%;7.5%;15.3%;['Support', 'Bot Laner']
LCK/2023_Season/Spring_Season;Caitlyn;205;94%;165;40;12;25;15;62.5%;3.05;1.68;4.68;4.61;264.48;8.06;13.5;412;16.3k;496;61.9%;24.4%;22.4%;['Bot Laner', 'Support']
LCK/2023_Season/Spring_Season;Lucian;180;82.6%;111;69;11;37;32;53.6%;3.2;1.9;3.86;3.72;297.94;9.48;13.8;438;20.6k;654.8;65.7%;29.8%;24.5%;['Bot Laner']
LCK/2023_Season/Spring_Season;Sejuani;166;76.1%;56;110;15;48;62;43.6%;1.04;2.31;5.85;2.98;172.07;5.26;10.1;307;8.4k;258.3;70.8%;10.7%;17.5%;['Jungler', 'Top Laner']
LCK/2023_Season/Spring_Season;Varus;164;75.2%;83;81;11;44;37;54.3%;3.67;1.96;4.26;4.04;303.77;9.08;14.2;424;21.6k;646.1;67.9%;31.4%;23.5%;['Bot Laner', 'Support']
LCK/2023_Season/Spring_Season;Elise;162;74.3%;133;29;9;17;12;58.6%;2.59;2.03;5.21;3.83;168.97;5.34;10.7;337;12.5k;395.9;63.3%;21%;18.1%;['Jungler']
LCK/2023_Season/Spring_Season;Renekton;161;73.9%;106;55;10;25;30;45.5%;1.95;2.42;3.67;2.32;274.85;8.72;12.5;398;12.8k;405.3;53.2%;18.4%;22.3%;['Top Laner', 'Mid Laner']
LCK/2023_Season/Spring_Season;Jayce;153;70.2%;96;57;16;32;25;56.1%;2.61;2.72;3.82;2.37;287.95;9.1;13.2;418;21k;665;60.3%;24.5%;23%;['Top Laner', 'Mid Laner']
LCK/2023_Season/Spring_Season;Maokai;151;69.3%;103;48;11;28;20;58.3%;1.54;2.21;6.58;3.68;166.06;5.13;10.5;323;17.1k;527.1;74.4%;14.1%;17.9%;['Jungler', 'Top Laner']
LCK/2023_Season/Spring_Season;K'Sante;146;67%;64;82;11;42;40;51.2%;2.1;1.9;4.21;3.31;259.51;8.09;12;373;12k;372.3;58%;19.3%;21.1%;['Top Laner', 'Mid Laner']
LCK/2023_Season/Spring_Season;Wukong;140;64.2%;46;94;11;46;48;48.9%;2.67;2.44;4.64;3;176.03;5.42;10.7;330;9.5k;291.1;68.1%;24.9%;18.6%;['Jungler']
LCK/2023_Season/Spring_Season;Zeri;130;59.6%;22;108;10;48;60;44.4%;3.28;1.95;3.39;3.41;319.31;10.25;13.7;439;16.3k;524.2;69.1%;34%;25%;['Bot Laner']
LCK/2023_Season/Spring_Season;Vi;122;56%;44;78;11;38;40;48.7%;1.83;2.62;5.14;2.67;173.94;5.43;10.2;319;6.9k;215.6;67.5%;17.7%;18.1%;['Jungler']
LCK/2023_Season/Spring_Season;Jax;118;54.1%;65;53;10;27;26;50.9%;2.38;2.11;3;2.54;284.51;8.62;13.2;401;14k;425.2;50.4%;22.3%;22.2%;['Top Laner']
LCK/2023_Season/Spring_Season;Karma;116;53.2%;56;60;11;25;35;41.7%;0.68;2.5;6.88;3.03;41.07;1.23;8;239;7.5k;222.8;71.2%;6.4%;13.6%;['Support', 'Mid Laner']
LCK/2023_Season/Spring_Season;Kassadin;116;53.2%;97;19;8;13;6;68.4%;4.21;1.68;4.16;4.97;294.89;9.38;13.5;431;18.3k;582.9;66.3%;33.3%;23.2%;['Mid Laner']
LCK/2023_Season/Spring_Season;Akali;115;52.8%;71;44;11;18;26;40.9%;4.11;2.48;3.11;2.92;286.43;8.47;13.2;391;17.2k;509;62.8%;35.8%;22.3%;['Mid Laner', 'Top Laner']
LCK/2023_Season/Spring_Season;Azir;114;52.3%;39;75;11;42;33;56%;2.32;2.25;3.89;2.76;287.41;8.9;12.8;395;20.2k;624.5;60.8%;22.7%;22.1%;['Mid Laner', 'Top Laner']
LCK/2023_Season/Spring_Season;Annie;106;48.6%;86;20;14;17;3;85%;2.75;1.85;7.65;5.62;182.6;5.43;11.7;349;15.8k;471.3;75.1%;19.9%;18.6%;['Mid Laner', 'Support']
LCK/2023_Season/Spring_Season;Gnar;104;47.7%;31;73;10;42;31;57.5%;1.84;2.07;3.68;2.67;286.21;8.69;13;394;16.2k;490.5;50.9%;16.9%;22%;['Top Laner']
LCK/2023_Season/Spring_Season;Sylas;101;46.3%;52;49;10;25;24;51%;2.53;2.12;4.55;3.34;285.04;8.85;13;405;15.2k;473;65.3%;23.4%;22.7%;['Mid Laner', 'Top Laner']
LCK/2023_Season/Spring_Season;Lulu;89;40.8%;10;79;11;34;45;43%;0.32;1.86;7.03;3.95;21.96;0.71;7.1;229;3.7k;120.4;78.6%;3.4%;13.1%;['Support']
LCK/2023_Season/Spring_Season;Ryze;75;34.4%;59;16;6;6;10;37.5%;2.06;1.81;2.88;2.72;287.19;9.3;12.1;392;14.1k;457;66.9%;28%;22.8%;['Mid Laner']
LCK/2023_Season/Spring_Season;Nami;70;32.1%;1;69;10;38;31;55.1%;0.52;1.45;8.3;6.09;13.26;0.42;7.4;235;5.2k;165;83.3%;4.9%;13.2%;['Support']
LCK/2023_Season/Spring_Season;Yuumi;69;31.7%;45;24;8;10;14;41.7%;0.5;1.33;7.79;6.22;7.29;0.22;7.1;220;7.2k;223.1;85.4%;5.2%;12.9%;['Support']
LCK/2023_Season/Spring_Season;Lee Sin;65;29.8%;17;48;12;25;23;52.1%;2.96;2.65;5.27;3.11;180.33;5.75;10.7;340;8.6k;273.8;71.6%;25.7%;19%;['Jungler', 'Top Laner']
LCK/2023_Season/Spring_Season;Gragas;65;29.8%;26;39;16;17;22;43.6%;1.18;2.05;4.56;2.8;241.18;7.84;10.9;353;14.8k;482.4;55.2%;11.3%;20.2%;['Mid Laner', 'Top Laner', 'Jungler']
LCK/2023_Season/Spring_Season;Fiora;60;27.5%;28;32;10;16;16;50%;1.72;2.09;2.19;1.87;308.25;9.1;13.8;406;15.7k;464.4;40.8%;18%;22.8%;['Top Laner']
LCK/2023_Season/Spring_Season;LeBlanc;58;26.6%;38;20;9;11;9;55%;2.95;1.25;3.15;4.88;247.3;8.22;11.4;380;19.3k;640.6;53%;25.7%;21.3%;['Mid Laner', 'Top Laner']
LCK/2023_Season/Spring_Season;Heimerdinger;56;25.7%;17;39;9;20;19;51.3%;1.03;2.54;5.54;2.59;34.15;1.03;8.4;253;10.5k;316;63.8%;10%;14%;['Support']
LCK/2023_Season/Spring_Season;Taliyah;50;22.9%;15;35;9;19;16;54.3%;2.46;1.86;5.14;4.09;299.11;9.03;13.2;399;19.3k;582.4;68.4%;22.1%;22.2%;['Mid Laner']
LCK/2023_Season/Spring_Season;Viktor;47;21.6%;14;33;8;11;22;33.3%;1.55;2.27;3.55;2.24;287.06;8.76;12.2;374;23.5k;715.7;63.2%;19.2%;21.9%;['Mid Laner']
LCK/2023_Season/Spring_Season;Ezreal;38;17.4%;6;32;10;15;17;46.9%;3.66;2;3.72;3.69;333.72;9.78;15;439;24.6k;719.8;63.1%;31.3%;24.7%;['Bot Laner']
LCK/2023_Season/Spring_Season;Yone;35;16.1%;17;18;10;10;8;55.6%;3.22;1.78;2.78;3.38;295.44;9.55;13;421;14.8k;477.1;55.4%;29.7%;22.9%;['Mid Laner', 'Top Laner']
LCK/2023_Season/Spring_Season;Rakan;34;15.6%;11;23;7;10;13;43.5%;0.57;2.48;6.7;2.93;43.65;1.35;7.7;237;3.6k;111.7;78%;6.1%;13.4%;['Support']
LCK/2023_Season/Spring_Season;Ahri;33;15.1%;18;15;9;6;9;40%;2.07;2.73;5.4;2.73;273.33;8.56;12.2;384;15.7k;493.3;68.7%;19%;21.6%;['Mid Laner']
LCK/2023_Season/Spring_Season;Draven;32;14.7%;14;18;6;12;6;66.7%;3.78;1.89;4.5;4.38;312;9.38;15.9;477;16.5k;495;61.8%;28.2%;25.4%;['Bot Laner']
LCK/2023_Season/Spring_Season;Xayah;27;12.4%;7;20;8;8;12;40%;2.6;2.35;3.7;2.68;322.6;10.01;13.6;421;18k;558.7;70.4%;29.1%;24%;['Bot Laner']
LCK/2023_Season/Spring_Season;Syndra;26;11.9%;10;16;5;3;13;18.8%;1.94;2.44;2.88;1.97;277.94;8.59;11.8;365;17k;526.5;61.6%;24.8%;21.9%;['Mid Laner']
LCK/2023_Season/Spring_Season;Lux;25;11.5%;2;23;8;15;8;65.2%;1.04;2.35;7.43;3.61;26.26;0.82;8;250;9.8k;307.3;74.7%;9.2%;13.7%;['Support']
LCK/2023_Season/Spring_Season;Viego;24;11%;5;19;11;11;8;57.9%;2.89;1.68;4.53;4.41;183.58;6.08;10.8;357;8.7k;286.8;64.1%;25%;19.4%;['Jungler']
LCK/2023_Season/Spring_Season;Sivir;24;11%;6;18;8;8;10;44.4%;2.72;1.72;4.56;4.23;343.28;10.55;14.2;436;21k;645.9;72.8%;27.2%;25%;['Bot Laner']
LCK/2023_Season/Spring_Season;Veigar;24;11%;8;16;8;8;8;50%;3.06;1.31;3.94;5.33;290.69;9.2;12.8;406;16.5k;523;62.6%;27.4%;22.4%;['Mid Laner']
LCK/2023_Season/Spring_Season;Sion;23;10.6%;2;21;8;9;12;42.9%;1.19;1.71;4;3.03;225.81;7.48;10.3;343;11k;362.9;53.4%;12.3%;19.6%;['Top Laner']
LCK/2023_Season/Spring_Season;Nautilus;22;10.1%;8;14;7;4;10;28.6%;1;3;5.43;2.14;35.79;1.18;7;230;4.2k;139.4;66.2%;10.3%;13.3%;['Support']
LCK/2023_Season/Spring_Season;Jhin;21;9.6%;1;20;10;9;11;45%;2.9;1.5;4.5;4.93;239.35;7.25;12.3;372;14.1k;427.7;70.8%;27.8%;21%;['Bot Laner', 'Support']
LCK/2023_Season/Spring_Season;Aphelios;19;8.7%;3;16;8;8;8;50%;3.13;1.63;2.31;3.35;274.31;9.54;12.2;425;13.9k;483.1;54.7%;31.4%;23.7%;['Bot Laner']
LCK/2023_Season/Spring_Season;Camille;19;8.7%;7;12;6;5;7;41.7%;2.25;2.58;2.5;1.84;256.92;8.29;11.9;385;13k;420.5;50%;23.7%;22%;['Top Laner']
LCK/2023_Season/Spring_Season;Irelia;17;7.8%;9;8;8;3;5;37.5%;3.25;3.25;2.88;1.88;320.63;9.52;14;416;16k;475.5;52.7%;28%;23.4%;['Top Laner', 'Mid Laner']
LCK/2023_Season/Spring_Season;Kennen;16;7.3%;7;9;3;5;4;55.6%;3.33;2.22;3.33;3;242;8.65;11.8;422;17.5k;625;53.1%;26.5%;22.3%;['Top Laner']
LCK/2023_Season/Spring_Season;Ornn;15;6.9%;7;8;5;5;3;62.5%;0.63;1.63;6;4.08;233;7.37;10.8;341;10.9k;344;55.2%;5.2%;19.2%;['Top Laner']
LCK/2023_Season/Spring_Season;Leona;14;6.4%;2;12;6;7;5;58.3%;0.42;3.17;7.58;2.53;39.92;1.17;8;236;3.5k;104.1;61.9%;3.2%;12.9%;['Support']
LCK/2023_Season/Spring_Season;Kalista;13;6%;6;7;4;4;3;57.1%;1.43;2;8.14;4.79;41.57;1.27;9.2;281;8.9k;271.7;72%;10.8%;15.2%;['Support']
LCK/2023_Season/Spring_Season;Lissandra;13;6%;7;6;5;3;3;50%;3;2.5;6.67;3.87;246.5;8.31;11.5;387;13.4k;450.4;69.9%;21.7%;21%;['Mid Laner']
LCK/2023_Season/Spring_Season;Renata Glasc;12;5.5%;5;7;5;3;4;42.9%;0.29;2.57;7;2.83;27.14;0.86;7.6;240;5k;158.5;66.2%;2.6%;13.3%;['Support']
LCK/2023_Season/Spring_Season;Jinx;11;5%;1;10;7;4;6;40%;2.4;2.1;2.5;2.33;324.3;10.31;13.3;423;14.4k;458.8;64.5%;31.6%;24.6%;['Bot Laner']
LCK/2023_Season/Spring_Season;Thresh;11;5%;2;9;6;8;1;88.9%;0.67;1.78;7.89;4.81;33.22;1.22;7;259;3.1k;114.1;68.8%;5.4%;13.3%;['Support']
LCK/2023_Season/Spring_Season;Soraka;8;3.7%;1;7;4;1;6;14.3%;0.57;2.86;3.71;1.5;27.86;0.84;7.3;219;4k;121.8;56.6%;7.5%;13.3%;['Support']
LCK/2023_Season/Spring_Season;Gwen;8;3.7%;4;4;3;2;2;50%;2.25;2;4.5;3.38;310.75;9.16;14;414;22.3k;658.2;56.3%;18.8%;23.3%;['Top Laner']
LCK/2023_Season/Spring_Season;Nidalee;7;3.2%;2;5;4;3;2;60%;2.6;1.4;3;4;189.4;5.93;11;343;15.2k;475.8;60.9%;28.3%;19.1%;['Jungler']
LCK/2023_Season/Spring_Season;Tristana;7;3.2%;3;4;3;3;1;75%;4;2;2.75;3.38;302.5;9.91;14.9;487;16.1k;527.1;60%;35.6%;25.3%;['Mid Laner', 'Bot Laner']
LCK/2023_Season/Spring_Season;Ziggs;6;2.8%;2;4;4;2;2;50%;2;2.5;6.5;3.4;349.5;9.26;15.2;403;27.1k;718.7;69.4%;16.3%;22.4%;['Bot Laner']
LCK/2023_Season/Spring_Season;Aurelion Sol;6;2.8%;3;3;1;1;2;33.3%;3;1.33;3;4.5;359.67;10.02;15.5;433;26.3k;733.3;64.3%;32.1%;24.2%;['Mid Laner']
LCK/2023_Season/Spring_Season;Gangplank;5;2.3%;1;4;2;3;1;75%;5;2.75;6.25;4.09;354.5;9.18;18.6;482;29.5k;762.6;58.4%;26%;24.9%;['Top Laner']
LCK/2023_Season/Spring_Season;Blitzcrank;5;2.3%;2;3;1;3;0;100%;1.33;1.33;10;8.5;35.33;1.07;8.5;257;7k;211;70.8%;8.3%;13.1%;['Support']
LCK/2023_Season/Spring_Season;Samira;5;2.3%;3;2;2;1;1;50%;5.5;2;3.5;4.5;308.5;8.23;14.9;398;16.8k;448.5;69.2%;42.3%;23.9%;['Bot Laner']
LCK/2023_Season/Spring_Season;Corki;4;1.8%;-;4;4;2;2;50%;2.5;2;3.75;3.13;302.25;9.71;13.7;439;21.5k;689.8;48.1%;19.2%;23.6%;['Mid Laner']
LCK/2023_Season/Spring_Season;Poppy;4;1.8%;2;2;2;0;2;0%;0;3.5;6;1.71;195.5;4.87;11.4;283;7.1k;177.4;50%;0%;16.3%;['Jungler']
LCK/2023_Season/Spring_Season;Twitch;4;1.8%;2;2;2;0;2;0%;2;5;1.5;0.7;27.5;0.89;7.6;244;10.1k;325.2;63.6%;36.4%;15%;['Support']
LCK/2023_Season/Spring_Season;Twisted Fate;3;1.4%;-;3;1;3;0;100%;1.67;0.33;6.67;25;263.67;7.9;13.9;416;12.3k;369.4;62.5%;12.5%;21.7%;['Mid Laner']
LCK/2023_Season/Spring_Season;Orianna;3;1.4%;-;3;3;1;2;33.3%;2.33;2.33;4.67;3;333.67;8.61;14.8;383;20k;514.8;65.6%;21.9%;21.5%;['Mid Laner']
LCK/2023_Season/Spring_Season;Rell;3;1.4%;-;3;2;1;2;33.3%;0.67;3;6.67;2.44;43;1.32;7.7;234;3.7k;113;68.8%;6.3%;13.4%;['Support']
LCK/2023_Season/Spring_Season;Sona;3;1.4%;-;3;3;1;2;33.3%;1.67;2.33;8.67;4.43;14.67;0.46;8;250;7.4k;230;77.5%;12.5%;14.3%;['Support']
LCK/2023_Season/Spring_Season;Jarvan IV;3;1.4%;1;2;2;2;0;100%;1;3.5;8.5;2.71;22;0.66;8.5;254;6.5k;193.3;76%;8%;13.9%;['Support']
LCK/2023_Season/Spring_Season;Yasuo;3;1.4%;1;2;1;1;1;50%;3.5;2.5;2;2.2;287.5;10.58;12.2;449;11.3k;416.1;40.7%;25.9%;23.9%;['Top Laner']
LCK/2023_Season/Spring_Season;Pyke;3;1.4%;2;1;1;0;1;0%;0;3;2;0.67;40;1.29;6.8;220;2.6k;84.4;66.7%;0%;14%;['Support']
LCK/2023_Season/Spring_Season;Cho'Gath;2;0.9%;-;2;2;2;0;100%;1.5;2.5;4.5;2.4;286.5;8.35;13;379;13.3k;388.5;40%;10%;20.9%;['Top Laner', 'Bot Laner']
LCK/2023_Season/Spring_Season;Braum;2;0.9%;-;2;2;1;1;50%;1.5;1.5;6.5;5.33;36.5;1.22;7.4;246;5k;167.1;76.2%;14.3%;13.3%;['Support']
LCK/2023_Season/Spring_Season;Darius;2;0.9%;-;2;1;1;1;50%;3;3;5;2.67;211;7.74;10.8;396;11.8k;432.9;76.2%;28.6%;22.8%;['Top Laner']
LCK/2023_Season/Spring_Season;Nocturne;2;0.9%;-;2;2;1;1;50%;3.5;1.5;3.5;4.67;167.5;6.12;9.5;347;7.7k;281.9;82.4%;41.2%;19.4%;['Jungler']
LCK/2023_Season/Spring_Season;Xin Zhao;2;0.9%;-;2;2;1;1;50%;1;2.5;9;4;180;5.61;10.6;330;13.3k;414.4;69%;6.9%;17.8%;['Jungler']
